wnid,mean_drift,spillover_rate,n_par,model
n03899768,0.38935452699661255,0.375,40,resnet152
n03902125,0.2678871154785156,0.15,40,resnet152
n03903868,0.2946847975254059,0.175,40,resnet152
n03908618,0.36931443214416504,0.45,40,resnet152
n03908714,0.3488037586212158,0.2,40,resnet152
n03916031,0.23123951256275177,0.35,40,resnet152
n03920288,0.31952965259552,0.1,40,resnet152
n03924679,0.22263646125793457,0.2,40,resnet152
n03929660,0.18788693845272064,0.15,40,resnet152
n03929855,0.3325023949146271,0.2,40,resnet152
n03930313,0.2753322720527649,0.2,40,resnet152
n03930630,0.24213168025016785,0.275,40,resnet152
n03933933,0.25957125425338745,0.175,40,resnet152
n03935335,0.1415652483701706,0.0,40,resnet152
n03937543,0.27622610330581665,0.2,40,resnet152
n03938244,0.39567801356315613,0.525,40,resnet152
n03942813,0.2870606780052185,0.425,40,resnet152
n03944341,0.23899240791797638,0.1,40,resnet152
n03947888,0.19644424319267273,0.1,40,resnet152
n03950228,0.31288942694664,0.175,40,resnet152
n03954731,0.3103378415107727,0.275,40,resnet152
n03956157,0.1231917142868042,0.0,40,resnet152
n03958227,0.4083152413368225,0.575,40,resnet152
n03961711,0.3401360809803009,0.375,40,resnet152
n03967562,0.34241801500320435,0.475,40,resnet152
n03970156,0.3130072057247162,0.35,40,resnet152
n03976467,0.1785466969013214,0.025,40,resnet152
n03976657,0.32275161147117615,0.425,40,resnet152
n03977966,0.1821891963481903,0.15,40,resnet152
n03980874,0.23327481746673584,0.25,40,resnet152
n03982430,0.20683073997497559,0.275,40,resnet152
n03983396,0.26668113470077515,0.325,40,resnet152
n03991062,0.32228395342826843,0.15,40,resnet152
n03992509,0.2063852995634079,0.025,40,resnet152
n03995372,0.3183923363685608,0.275,40,resnet152
n03998194,0.23525294661521912,0.2,40,resnet152
n04004767,0.3101259469985962,0.275,40,resnet152
n04005630,0.3026776909828186,0.2,40,resnet152
n04008634,0.29212579131126404,0.575,40,resnet152
n04009552,0.25664010643959045,0.25,40,resnet152
n04019541,0.2547619640827179,0.225,40,resnet152
n04023962,0.3188314437866211,0.3,40,resnet152
n04026417,0.3705059885978699,0.45,40,resnet152
n04033901,0.3371628224849701,0.3,40,resnet152
n04033995,0.33961379528045654,0.175,40,resnet152
n04037443,0.2861051559448242,0.125,40,resnet152
n04039381,0.3170848786830902,0.175,40,resnet152
n04040759,0.26820749044418335,0.15,40,resnet152
n04041544,0.24355573952198029,0.525,40,resnet152
n04044716,0.12870287895202637,0.0,40,resnet152
n04049303,0.30856555700302124,0.425,40,resnet152
n04065272,0.22728458046913147,0.1,40,resnet152
n04067472,0.37465548515319824,0.15,40,resnet152
n04069434,0.2429279386997223,0.05,40,resnet152
n04070727,0.3176265358924866,0.075,40,resnet152
n04074963,0.2921449542045593,0.275,40,resnet152
n04081281,0.3037477135658264,0.1,40,resnet152
n04086273,0.15574662387371063,0.025,40,resnet152
n04090263,0.3241843283176422,0.35,40,resnet152
n04099969,0.2628806233406067,0.275,40,resnet152
n04111531,0.18609008193016052,0.025,40,resnet152
n04116512,0.33529043197631836,0.4,40,resnet152
n04118538,0.32207006216049194,0.275,40,resnet152
n04118776,0.3513861894607544,0.3,40,resnet152
n04120489,0.282479852437973,0.05,40,resnet152
n04125021,0.2994617819786072,0.125,40,resnet152
n04127249,0.28680428862571716,0.375,40,resnet152
n04131690,0.22138622403144836,0.225,40,resnet152
n04133789,0.39263251423835754,0.375,40,resnet152
n04136333,0.34018674492836,0.3,40,resnet152
n04141076,0.21716947853565216,0.075,40,resnet152
n04141327,0.3511575162410736,0.25,40,resnet152
n04141975,0.3033211827278137,0.4,40,resnet152
n04146614,0.17365825176239014,0.1,40,resnet152
n04147183,0.14820387959480286,0.075,40,resnet152
n04149813,0.28905680775642395,0.375,40,resnet152
n04152593,0.2597177028656006,0.1388888888888889,36,resnet152
n04153751,0.2447551190853119,0.125,40,resnet152
n04154565,0.35236111283302307,0.375,40,resnet152
n04162706,0.4032062590122223,0.3,40,resnet152
n04179913,0.37197479605674744,0.275,40,resnet152
n04192698,0.34835296869277954,0.3,40,resnet152
n04200800,0.364338219165802,0.325,40,resnet152
n04201297,0.24497492611408234,0.2,40,resnet152
n04204238,0.23447532951831818,0.35,40,resnet152
n04204347,0.3126268982887268,0.225,40,resnet152
n04208210,0.36284881830215454,0.35,40,resnet152
n04209133,0.20276793837547302,0.225,40,resnet152
n04209239,0.4006582796573639,0.275,40,resnet152
n04228054,0.26342135667800903,0.075,40,resnet152
n04229816,0.23095035552978516,0.2,40,resnet152
n04235860,0.3845803439617157,0.45,40,resnet152
n04238763,0.3881646692752838,0.425,40,resnet152
n04239074,0.3842275142669678,0.25,40,resnet152
n04243546,0.1825871616601944,0.15,40,resnet152
n04251144,0.2679242491722107,0.075,40,resnet152
n04252077,0.24086782336235046,0.125,40,resnet152
n04252225,0.25553399324417114,0.2,40,resnet152
n04254120,0.2599465250968933,0.25,40,resnet152
n04254680,0.1960935890674591,0.1,40,resnet152
n04254777,0.29504090547561646,0.25,40,resnet152
n04258138,0.30725252628326416,0.525,40,resnet152
n04259630,0.22675804793834686,0.225,40,resnet152
n04263257,0.2731689512729645,0.25,40,resnet152
n04264628,0.1575384885072708,0.1,40,resnet152
n04265275,0.2684696614742279,0.075,40,resnet152
n04266014,0.33339348435401917,0.25,40,resnet152
n04270147,0.3209955394268036,0.5,40,resnet152
n04273569,0.25714510679244995,0.075,40,resnet152
n04275548,0.394902765750885,0.375,40,resnet152
n04277352,0.3828663229942322,0.3,40,resnet152
n04285008,0.24229669570922852,0.35,40,resnet152
n04286575,0.33037012815475464,0.225,40,resnet152
n04296562,0.3636106848716736,0.125,40,resnet152
n04310018,0.2984922230243683,0.15,40,resnet152
n04311004,0.1817837655544281,0.0,40,resnet152
n04311174,0.2177148163318634,0.2,40,resnet152
n04317175,0.31678417325019836,0.3,40,resnet152
n04325704,0.34474053978919983,0.3,40,resnet152
n04326547,0.3404178023338318,0.2,40,resnet152
n04328186,0.21289196610450745,0.45,40,resnet152
n04330267,0.3076478838920593,0.225,40,resnet152
n04332243,0.31139230728149414,0.475,40,resnet152
n04335435,0.21337465941905975,0.075,40,resnet152
n04336792,0.3318585753440857,0.3,40,resnet152
n04344873,0.28755176067352295,0.075,40,resnet152
n04346328,0.22452740371227264,0.075,40,resnet152
n04347754,0.25895392894744873,0.175,40,resnet152
n04350905,0.3129335045814514,0.075,40,resnet152
n04355338,0.33192938566207886,0.4,40,resnet152
n04355933,0.2696228623390198,0.25,40,resnet152
n04356056,0.2898746132850647,0.225,40,resnet152
n04357314,0.2679451107978821,0.525,40,resnet152
n04366367,0.31363779306411743,0.3,40,resnet152
n04367480,0.30271315574645996,0.175,40,resnet152
n04370456,0.32342207431793213,0.3,40,resnet152
n04371430,0.31621256470680237,0.125,40,resnet152
n04371774,0.267241507768631,0.275,40,resnet152
n04372370,0.32804861664772034,0.175,40,resnet152
n04376876,0.31421393156051636,0.3,40,resnet152
n04380533,0.2730463147163391,0.175,40,resnet152
n04389033,0.2568913996219635,0.1,40,resnet152
n04392985,0.278067409992218,0.35,40,resnet152
n04398044,0.22139117121696472,0.175,40,resnet152
n04399382,0.317734032869339,0.35,40,resnet152
n04404412,0.2528151869773865,0.2,40,resnet152
n04409515,0.189717635512352,0.2,40,resnet152
n04417672,0.2508745789527893,0.225,40,resnet152
n04418357,0.23953881859779358,0.075,40,resnet152
n04423845,0.2231021374464035,0.2,40,resnet152
n04428191,0.26920056343078613,0.4,40,resnet152
n04429376,0.26381391286849976,0.125,40,resnet152
n04435653,0.2716675102710724,0.175,40,resnet152
n04442312,0.26657912135124207,0.3,40,resnet152
n04443257,0.2916308045387268,0.225,40,resnet152
n04447861,0.3194595277309418,0.3,40,resnet152
n04456115,0.335130512714386,0.275,40,resnet152
n04458633,0.237527996301651,0.175,40,resnet152
n04461696,0.25705084204673767,0.2,40,resnet152
n04462240,0.34542495012283325,0.325,40,resnet152
n04465501,0.23623481392860413,0.1,40,resnet152
n04467665,0.25548768043518066,0.2,40,resnet152
n04476259,0.3554067015647888,0.525,40,resnet152
n04479046,0.3200954794883728,0.325,40,resnet152
n04482393,0.287451833486557,0.225,40,resnet152
n04483307,0.2187509536743164,0.1,40,resnet152
n04485082,0.2863195240497589,0.225,40,resnet152
n04486054,0.14446474611759186,0.025,40,resnet152
n04487081,0.18487891554832458,0.175,40,resnet152
n04487394,0.28922802209854126,0.275,40,resnet152
n04493381,0.34871938824653625,0.425,40,resnet152
n04501370,0.27767863869667053,0.25,40,resnet152
n04505470,0.2374793291091919,0.525,40,resnet152
n04507155,0.31393736600875854,0.125,40,resnet152
n04509417,0.28405728936195374,0.225,40,resnet152
n04515003,0.17998531460762024,0.05,40,resnet152
n04517823,0.3590475916862488,0.325,40,resnet152
n04522168,0.32030922174453735,0.3,40,resnet152
n04523525,0.38154637813568115,0.225,40,resnet152
n04525038,0.4021886885166168,0.7,40,resnet152
n04525305,0.23914428055286407,0.2,40,resnet152
n04532106,0.2960423529148102,0.15,40,resnet152
n04532670,0.15933489799499512,0.025,40,resnet152
n04536866,0.2390103042125702,0.05,40,resnet152
n04540053,0.2092072069644928,0.125,40,resnet152
n04542943,0.27667513489723206,0.425,40,resnet152
n04548280,0.30223971605300903,0.35,40,resnet152
n04548362,0.3776128888130188,0.4,40,resnet152
n04550184,0.33322781324386597,0.35,40,resnet152
n04552348,0.242007777094841,0.075,40,resnet152
n04553703,0.3204205632209778,0.125,40,resnet152
n04554684,0.2109909951686859,0.175,40,resnet152
n04557648,0.34950220584869385,0.4,40,resnet152
n04560804,0.34062081575393677,0.45,40,resnet152
n04562935,0.1277291476726532,0.0,40,resnet152
n04579145,0.15086792409420013,0.075,40,resnet152
n04579432,0.22364692389965057,0.075,40,resnet152
n04584207,0.24655815958976746,0.3,40,resnet152
n04589890,0.31975114345550537,0.15,40,resnet152
n04590129,0.33044931292533875,0.125,40,resnet152
n04591157,0.25948992371559143,0.175,40,resnet152
n04591713,0.2575254738330841,0.2,40,resnet152
n04592741,0.219506174325943,0.325,40,resnet152
n04596742,0.305435448884964,0.275,40,resnet152
n04597913,0.3078193664550781,0.3,40,resnet152
n04599235,0.2424638271331787,0.275,40,resnet152
n04604644,0.19414982199668884,0.05,40,resnet152
n04606251,0.4006047248840332,0.325,40,resnet152
n04612504,0.2738949656486511,0.25,40,resnet152
n04613696,0.20291857421398163,0.125,40,resnet152
n06359193,0.2759484350681305,0.1,40,resnet152
n06596364,0.2820403575897217,0.175,40,resnet152
n06785654,0.1848934441804886,0.225,40,resnet152
n06794110,0.30711761116981506,0.125,40,resnet152
n06874185,0.2207091599702835,0.175,40,resnet152
n07248320,0.3579079210758209,0.275,40,resnet152
n07565083,0.3220096230506897,0.35,40,resnet152
n07579787,0.31920871138572693,0.15,40,resnet152
n07583066,0.3140200674533844,0.35,40,resnet152
n07584110,0.2658751606941223,0.15,40,resnet152
n07590611,0.2739229202270508,0.2,40,resnet152
n07613480,0.23021571338176727,0.15,40,resnet152
n07614500,0.3370111882686615,0.425,40,resnet152
n07615774,0.31454354524612427,0.375,40,resnet152
n07684084,0.360927015542984,0.275,40,resnet152
n07693725,0.2732295095920563,0.225,40,resnet152
n07695742,0.20108728110790253,0.15,40,resnet152
n07697313,0.27135196328163147,0.15,40,resnet152
n07697537,0.2757236361503601,0.225,40,resnet152
n07711569,0.2973247468471527,0.2,40,resnet152
n07714571,0.26374372839927673,0.15,40,resnet152
n07714990,0.23964309692382812,0.125,40,resnet152
n07715103,0.14672799408435822,0.125,40,resnet152
n07716358,0.3115944266319275,0.3,40,resnet152
n07716906,0.3099197745323181,0.2,40,resnet152
n07717410,0.2508919835090637,0.2,40,resnet152
n07717556,0.35770726203918457,0.225,40,resnet152
n07718472,0.2593119144439697,0.275,40,resnet152
n07718747,0.23841485381126404,0.275,40,resnet152
n07720875,0.18474960327148438,0.1,40,resnet152
n07730033,0.14007768034934998,0.025,40,resnet152
n07734744,0.34425175189971924,0.25,40,resnet152
n07742313,0.2181384265422821,0.075,40,resnet152
n07745940,0.19243374466896057,0.2,40,resnet152
n07747607,0.2805728316307068,0.15,40,resnet152
n07749582,0.21556541323661804,0.15,40,resnet152
n07753113,0.26212891936302185,0.1,40,resnet152
n07753275,0.2902119755744934,0.175,40,resnet152
n07753592,0.31782084703445435,0.225,40,resnet152
n07754684,0.1984660029411316,0.075,40,resnet152
n07760859,0.2084093987941742,0.15,40,resnet152
n07768694,0.17963139712810516,0.175,40,resnet152
n07802026,0.3151549696922302,0.325,40,resnet152
n07831146,0.31165650486946106,0.275,40,resnet152
n07836838,0.37308886647224426,0.55,40,resnet152
n07860988,0.386607825756073,0.475,40,resnet152
n07871810,0.30087798833847046,0.35,40,resnet152
n07873807,0.27675023674964905,0.225,40,resnet152
n07875152,0.3055441379547119,0.325,40,resnet152
n07880968,0.4079528748989105,0.475,40,resnet152
n07892512,0.3026772141456604,0.175,40,resnet152
n07920052,0.28483256697654724,0.15,40,resnet152
n07930864,0.29180845618247986,0.25,40,resnet152
n07932039,0.3116445541381836,0.425,40,resnet152
n09193705,0.2949647009372711,0.15,40,resnet152
n09229709,0.30448633432388306,0.275,40,resnet152
n09246464,0.36253637075424194,0.175,40,resnet152
n09256479,0.29230839014053345,0.175,40,resnet152
n09288635,0.26719480752944946,0.175,40,resnet152
n09332890,0.27513131499290466,0.125,40,resnet152
n09399592,0.33001846075057983,0.25,40,resnet152
n09421951,0.3707554340362549,0.375,40,resnet152
n09428293,0.34279966354370117,0.35,40,resnet152
n09468604,0.3124489188194275,0.375,40,resnet152
n09472597,0.2663212716579437,0.2,40,resnet152
n09835506,0.24025245010852814,0.1,40,resnet152
n10148035,0.3861978054046631,0.4,40,resnet152
n10565667,0.29013893008232117,0.075,40,resnet152
n11879895,0.15676668286323547,0.1,40,resnet152
n11939491,0.13033242523670197,0.0,40,resnet152
n12057211,0.07998105883598328,0.0,40,resnet152
n12144580,0.2693297863006592,0.35,40,resnet152
n12267677,0.35624074935913086,0.25,40,resnet152
n12620546,0.24112975597381592,0.15,40,resnet152
n12768682,0.23665721714496613,0.25,40,resnet152
n12985857,0.29447194933891296,0.175,40,resnet152
n12998815,0.1950719654560089,0.05,40,resnet152
n13037406,0.2299547642469406,0.125,40,resnet152
n13040303,0.22071942687034607,0.05,40,resnet152
n13044778,0.10798821598291397,0.05,40,resnet152
n13052670,0.33156099915504456,0.25,40,resnet152
n13054560,0.2815679907798767,0.075,40,resnet152
n13133613,0.3505658805370331,0.2,40,resnet152
n15075141,0.3482997715473175,0.4,40,resnet152
n01440764,0.3809417188167572,0.25,40,resnet50
n01443537,0.41314640641212463,0.25,40,resnet50
n01484850,0.34330421686172485,0.475,40,resnet50
n01491361,0.29861587285995483,0.425,40,resnet50
n01494475,0.3207224905490875,0.075,40,resnet50
n01496331,0.3585365414619446,0.4,40,resnet50
n01498041,0.35447511076927185,0.175,40,resnet50
n01514668,0.3249739408493042,0.25,40,resnet50
n01514859,0.3820018768310547,0.425,40,resnet50
n01518878,0.34023210406303406,0.3,40,resnet50
n01530575,0.36765196919441223,0.225,40,resnet50
n01531178,0.30850183963775635,0.2,40,resnet50
n01532829,0.36436980962753296,0.25,40,resnet50
n01534433,0.27367907762527466,0.125,40,resnet50
n01537544,0.24513837695121765,0.15,40,resnet50
n01558993,0.273103803396225,0.125,40,resnet50
n01560419,0.2863565981388092,0.1,40,resnet50
n01580077,0.26645225286483765,0.05,40,resnet50
n01582220,0.38997402787208557,0.4,40,resnet50
n01592084,0.36336416006088257,0.225,40,resnet50
n01601694,0.35236993432044983,0.15,40,resnet50
n01608432,0.3817142844200134,0.2,40,resnet50
n01614925,0.3735431730747223,0.3,40,resnet50
n01616318,0.42016011476516724,0.35,40,resnet50
n01622779,0.403566837310791,0.325,40,resnet50
n01629819,0.31496506929397583,0.05,40,resnet50
n01630670,0.31053626537323,0.2,40,resnet50
n01631663,0.2978118360042572,0.2,40,resnet50
n01632458,0.38466542959213257,0.3,40,resnet50
n01632777,0.3898731768131256,0.3,40,resnet50
n01641577,0.420229434967041,0.375,40,resnet50
n01644373,0.3449668288230896,0.225,40,resnet50
n01644900,0.45958781242370605,0.425,40,resnet50
n01664065,0.41442251205444336,0.3,40,resnet50
n01665541,0.45632752776145935,0.55,40,resnet50
n01667114,0.4159616529941559,0.325,40,resnet50
n01667778,0.4305645823478699,0.325,40,resnet50
n01669191,0.37411606311798096,0.375,40,resnet50
n01675722,0.4426317811012268,0.425,40,resnet50
n01677366,0.35759586095809937,0.1,40,resnet50
n01682714,0.38119781017303467,0.35,40,resnet50
n01685808,0.31362301111221313,0.075,40,resnet50
n01687978,0.368191123008728,0.475,40,resnet50
n01688243,0.5012264251708984,0.45,40,resnet50
n01689811,0.4805465340614319,0.575,40,resnet50
n01692333,0.4668957591056824,0.35,40,resnet50
n01693334,0.41953936219215393,0.4,40,resnet50
n01694178,0.4096840023994446,0.175,40,resnet50
n01695060,0.45328933000564575,0.4,40,resnet50
n01697457,0.47124069929122925,0.55,40,resnet50
n01698640,0.5022401809692383,0.5,40,resnet50
n01704323,0.4745400846004486,0.325,40,resnet50
n01728572,0.41781750321388245,0.375,40,resnet50
n01728920,0.3876274526119232,0.3,40,resnet50
n01729322,0.4505159854888916,0.65,40,resnet50
n01729977,0.40960708260536194,0.525,40,resnet50
n01734418,0.4209497570991516,0.3,40,resnet50
n01735189,0.397705078125,0.3,40,resnet50
n01737021,0.4439942240715027,0.25,40,resnet50
n01739381,0.32369834184646606,0.275,40,resnet50
n01740131,0.4263964593410492,0.575,40,resnet50
n01742172,0.4189935624599457,0.6,40,resnet50
n01744401,0.46687403321266174,0.3,40,resnet50
n01748264,0.3943594694137573,0.3,40,resnet50
n01749939,0.37320390343666077,0.35,40,resnet50
n01751748,0.36577367782592773,0.275,40,resnet50
n01753488,0.4019111096858978,0.4,40,resnet50
n01755581,0.4509875774383545,0.475,40,resnet50
n01756291,0.41425782442092896,0.475,40,resnet50
n01768244,0.5181350111961365,0.525,40,resnet50
n01770081,0.41267937421798706,0.375,40,resnet50
n01770393,0.43352049589157104,0.35,40,resnet50
n01773157,0.2846249043941498,0.075,40,resnet50
n01773549,0.40490037202835083,0.425,40,resnet50
n01773797,0.3217172622680664,0.525,40,resnet50
n01774384,0.32500380277633667,0.175,40,resnet50
n01774750,0.3930462896823883,0.275,40,resnet50
n01775062,0.3184892535209656,0.15,40,resnet50
n01776313,0.24344110488891602,0.05,40,resnet50
n01784675,0.3854463994503021,0.4,40,resnet50
n01795545,0.3567593991756439,0.175,40,resnet50
n01796340,0.4168056547641754,0.425,40,resnet50
n01797886,0.39425575733184814,0.25,40,resnet50
n01798484,0.3931819200515747,0.225,40,resnet50
n01806143,0.37081190943717957,0.125,40,resnet50
n01806567,0.3077027201652527,0.175,40,resnet50
n01807496,0.38300591707229614,0.25,40,resnet50
n01817953,0.48734474182128906,0.425,40,resnet50
n01818515,0.3044853210449219,0.125,40,resnet50
n01819313,0.38754042983055115,0.35,40,resnet50
n01820546,0.29627031087875366,0.125,40,resnet50
