model,wnid,margin_clean,pred_entropy_clean,n_confusable
resnet50,n03492542,0.33355399999999996,0.7328466723987342,7
resnet50,n03494278,0.35066519999999995,0.9170966010829207,8
resnet50,n03495258,0.42407360000000005,0.35272995526293016,3
resnet50,n03496892,0.3012866,1.0486039549977297,4
resnet50,n03498962,0.35694039999999994,1.098716902885644,13
resnet50,n03527444,0.33049599999999996,0.9886897765691155,12
resnet50,n03529860,0.2716116,1.357760378331727,7
resnet50,n03530642,0.351141,0.9200370153963203,12
resnet50,n03532672,0.19655980000000003,1.5594693237209267,26
resnet50,n03534580,0.24616359999999995,1.3284672322777218,10
resnet50,n03535780,0.3256522000000001,1.0286990116867885,7
resnet50,n03538406,0.3812304,0.7030165049805285,3
resnet50,n03544143,0.37683500000000003,0.421826082109873,2
resnet50,n03584254,0.3620024,0.8128267026806841,8
resnet50,n03584829,0.3762868,0.6855472761040816,7
resnet50,n03590841,0.5455722000000001,0.18737429721578752,2
resnet50,n03594734,0.313217,1.0393836764494717,15
resnet50,n03594945,0.3376668,0.7868672669191329,7
resnet50,n03595614,0.33211979999999997,1.0275931033795398,10
resnet50,n03598930,0.5011167999999999,0.4642490312262247,5
resnet50,n03599486,0.4175078,0.45712170429349613,4
resnet50,n03602883,0.37953159999999997,0.8823657058363301,5
resnet50,n03617480,0.37965480000000007,0.7105020953634539,6
resnet50,n03623198,0.38603919999999997,0.7465139798242032,9
resnet50,n03627232,0.37640120000000005,0.72051026831378,7
resnet50,n03630383,0.3342356,1.0299526205643899,10
resnet50,n03633091,0.30357500000000004,1.3532856151019066,18
resnet50,n03637318,0.21529100000000004,1.321647544527151,11
resnet50,n03642806,0.12291980000000001,1.7773997459841644,9
resnet50,n03649909,0.3802779999999999,0.7247327504107065,6
resnet50,n03657121,0.3141142,0.996201016884443,12
resnet50,n03658185,0.1817058,1.6200188124989705,28
resnet50,n03661043,0.32213339999999996,1.1822555396538357,11
resnet50,n03662601,0.46424659999999995,0.36270433242962036,3
resnet50,n03666591,0.29716119999999996,1.1548171504001405,12
resnet50,n03670208,0.4239748000000001,0.7820971520028971,8
resnet50,n03673027,0.36499580000000004,0.6935687995733488,5
resnet50,n03676483,0.34545919999999997,0.868481181052768,10
resnet50,n03680355,0.4146722,0.7693152044487391,6
resnet50,n03690938,0.24228479999999997,1.4192376773441513,13
resnet50,n03691459,0.26055120000000004,1.3283016901917464,17
resnet50,n03692522,0.26211460000000003,1.3905042937327865,25
resnet50,n03697007,0.39046719999999996,0.8839666831131686,12
resnet50,n03706229,0.27656220000000004,1.1515289857609594,15
resnet50,n03709823,0.2766424,1.338809106487514,12
resnet50,n03710193,0.36073700000000003,0.7654891629279067,5
resnet50,n03710637,0.1400988,1.4180959816226832,6
resnet50,n03710721,0.1530606,1.4868947302824445,9
resnet50,n03717622,0.5215564,0.28605832946217247,2
resnet50,n03720891,0.3222368,0.8718814864776867,10
resnet50,n03721384,0.353831,0.7774161308390225,8
resnet50,n03724870,0.31691479999999994,1.1305611757477447,18
resnet50,n03729826,0.36476699999999995,0.8581491662238192,10
resnet50,n03733131,0.5025024,0.307881649036872,2
resnet50,n03733281,0.40298559999999994,0.6336868050201623,9
resnet50,n03733805,0.3044,1.0672297726838913,10
resnet50,n03742115,0.3266012,1.1594018920203037,12
resnet50,n03743016,0.40375320000000003,0.6366495275718845,5
resnet50,n03759954,0.2950832,1.2441647561715006,16
resnet50,n03761084,0.2847704,1.2723007232693917,15
resnet50,n03763968,0.35394020000000004,1.0604883664030087,10
resnet50,n03764736,0.3123256,0.939406739816025,10
resnet50,n03769881,0.3349006,1.0712385611073265,7
resnet50,n03770439,0.28191620000000006,1.3156626379939251,13
resnet50,n03770679,0.2531814,1.3720334777246899,12
resnet50,n03773504,0.11120500000000001,1.3669081117542918,11
resnet50,n03775071,0.3709856000000001,0.9153608243018502,8
resnet50,n03775546,0.4171873999999999,0.6999991956100905,5
resnet50,n03776460,0.2755392,1.2617497401079394,16
resnet50,n03777568,0.426021,0.5275388456801648,3
resnet50,n03777754,0.3469076,1.176094363168262,9
resnet50,n03781244,0.270117,1.3488503354466246,12
resnet50,n03782006,0.10838540000000002,1.9232312511875918,14
resnet50,n03785016,0.2796312,1.1864274055016322,8
resnet50,n03786901,0.35863300000000004,0.7907342359837114,7
resnet50,n03787032,0.2376916,1.2266600486733736,7
resnet50,n03788195,0.41695259999999995,0.5416853140789764,2
resnet50,n03788365,0.4929016,0.5407403034280627,1
resnet50,n03791053,0.2224912,1.1135335176305616,4
resnet50,n03792782,0.3091344,1.0375217355301143,6
resnet50,n03792972,0.40392620000000007,0.5659070004829385,5
resnet50,n03793489,0.220913,1.5453804357266339,13
resnet50,n03794056,0.3263572,0.7445992739018582,3
resnet50,n03796401,0.2563902,1.2641972802321046,12
resnet50,n03803284,0.2647496,1.0519991299580893,13
resnet50,n03804744,0.33638840000000003,1.0296660170268468,13
resnet50,n03814639,0.3316834,0.9466928686710838,13
resnet50,n03814906,0.2738092,1.0926307108143931,4
resnet50,n03825788,0.2882618,1.0216624069365725,9
resnet50,n03832673,0.13031679999999998,1.740808587872737,15
resnet50,n03837869,0.39383739999999995,0.6862970283842662,9
resnet50,n03838899,0.36900619999999995,0.8755538798216206,7
resnet50,n03840681,0.43077660000000007,0.5629932614639793,5
resnet50,n03841143,0.48896639999999997,0.22663517160358915,2
resnet50,n03843555,0.366206,1.0924461634420073,13
resnet50,n03854065,0.43070540000000007,0.5590627880181303,5
resnet50,n03857828,0.43474379999999996,0.45729506790800395,4
resnet50,n03866082,0.16519219999999998,1.6826852889094521,14
resnet50,n03868242,0.3159396,1.0453975723219273,3
resnet50,n03868863,0.24629500000000001,1.1191668268933828,11
resnet50,n03871628,0.3161146,1.3156178630243338,17
resnet50,n03873416,0.27458340000000003,1.0806058169666128,7
resnet50,n03874293,0.3939518,0.490061898442911,4
resnet50,n03874599,0.30277499999999996,1.0404589765497665,9
resnet50,n03876231,0.385429,0.8905926520654088,13
resnet50,n03877472,0.2594312,1.246668840862946,14
resnet50,n03877845,0.29590439999999996,1.1062542155481685,9
resnet50,n03884397,0.42969499999999994,0.5965830950670191,6
resnet50,n03887697,0.3422436,1.1138427792900405,12
resnet50,n03888257,0.4663678000000001,0.2983037754958333,3
resnet50,n03888605,0.3202094,1.0614106752370678,7
resnet50,n03891251,0.3578474,0.8804970836062762,10
resnet50,n03891332,0.41200600000000004,0.5434634974686685,4
resnet50,n03895866,0.37335119999999994,0.9802411788206679,13
resnet50,n03899768,0.2862348,1.3111752133347698,14
resnet50,n03902125,0.3615752,0.8227460141640763,8
resnet50,n03903868,0.3432514,1.0684553347199475,13
resnet50,n03908618,0.38051399999999996,1.128261888849942,10
resnet50,n03908714,0.35632279999999994,1.0125135773184244,9
resnet50,n03916031,0.2911242,1.2124579217276843,8
resnet50,n03920288,0.34058179999999993,1.024598939692031,15
resnet50,n03924679,0.45282760000000005,0.432223264408631,2
resnet50,n03929660,0.36824039999999997,0.736124994335966,9
resnet50,n03929855,0.44740260000000004,0.565848032217708,5
resnet50,n03930313,0.3851206,0.7307046139148722,7
resnet50,n03930630,0.32313280000000005,1.1708080703243484,12
resnet50,n03933933,0.2307264,1.4036307298464827,11
resnet50,n03935335,0.42765339999999996,0.5259238213328488,5
resnet50,n03937543,0.38093779999999994,0.816308205336175,7
resnet50,n03938244,0.40692819999999996,0.9156841232361391,9
resnet50,n03942813,0.43452319999999994,0.5331582324593411,7
resnet50,n03944341,0.3948524,0.5896991520849831,6
resnet50,n03947888,0.326932,0.9825105206784304,9
resnet50,n03950228,0.15140479999999998,1.6819895926690192,12
resnet50,n03954731,0.4092764,0.6114035043965538,3
resnet50,n03956157,0.3807334,0.5055336365824822,5
resnet50,n03958227,0.24628300000000003,1.3015827573619834,23
resnet50,n03961711,0.2930382,1.1378529760855172,15
resnet50,n03967562,0.38238320000000003,0.8793685459792319,9
resnet50,n03970156,0.25343819999999995,1.3347679944458115,19
resnet50,n03976467,0.39488980000000007,0.6180280668532155,5
resnet50,n03976657,0.23854959999999997,1.4122050172680458,18
resnet50,n03977966,0.3912694000000001,0.72594113530066,5
resnet50,n03980874,0.28098259999999997,1.1624443283848398,9
resnet50,n03982430,0.4041972,0.5676315017861703,7
resnet50,n03983396,0.3501986000000001,1.0031387442587296,11
resnet50,n03991062,0.3614046,0.8884896229209289,8
resnet50,n03992509,0.40189260000000004,0.47479130695126787,3
resnet50,n03995372,0.2596338,1.3769712016934106,18
resnet50,n03998194,0.4209232,0.8355054917255031,13
resnet50,n04004767,0.281706,1.278334315527182,14
resnet50,n04005630,0.320533,1.164274041121435,11
resnet50,n04008634,0.0888962,1.4042390477857563,7
resnet50,n04009552,0.3419080000000001,0.9570369497028767,10
resnet50,n04019541,0.47278260000000005,0.49065745017324014,4
resnet50,n04023962,0.37503659999999994,0.9772167290617301,16
resnet50,n04026417,0.2874386,1.3544024484624617,10
resnet50,n04033901,0.4157712,0.7567718036596812,11
resnet50,n04033995,0.2823622,1.2729645856548304,14
resnet50,n04037443,0.30114480000000005,1.2186450063945515,10
resnet50,n04039381,0.43545839999999997,0.7792188831750324,8
resnet50,n04040759,0.40920179999999995,0.7267144980149252,7
resnet50,n04041544,0.2843674,1.420939148628131,8
resnet50,n04044716,0.4461332,0.4968757343866488,4
resnet50,n04049303,0.3549048000000001,0.973832769128309,7
resnet50,n04065272,0.2733422,0.9220338675106966,8
resnet50,n04067472,0.3152994,1.1269785758633601,9
resnet50,n04069434,0.3217928,1.0360196910592583,5
resnet50,n04070727,0.3851432000000001,0.9183938406660629,8
resnet50,n04074963,0.32665780000000005,0.8586605160613614,8
resnet50,n04081281,0.25131400000000004,1.4076817320450101,18
resnet50,n04086273,0.3975346,0.6465544880401717,5
resnet50,n04090263,0.20097839999999997,1.4599672004513502,14
resnet50,n04099969,0.36169680000000004,0.9113744674193572,11
resnet50,n04111531,0.38225339999999997,0.5892400337915823,5
resnet50,n04116512,0.31196139999999994,1.225950530188031,14
resnet50,n04118538,0.48453159999999995,0.5202511336720403,5
resnet50,n04118776,0.414411,0.7590565443452043,10
resnet50,n04120489,0.3922765999999999,0.6686396574720255,6
resnet50,n04125021,0.37754960000000004,0.7986720837358388,11
resnet50,n04127249,0.3768448,1.0398427633118401,14
resnet50,n04131690,0.274724,1.217455595261407,13
resnet50,n04133789,0.2979328,1.1291107413002637,9
resnet50,n04136333,0.30614820000000004,1.2345175525880459,15
resnet50,n04141076,0.30994439999999995,1.0183248457957534,6
resnet50,n04141327,0.41160399999999997,0.8898165590881466,7
resnet50,n04141975,0.3681042,1.0459337518736505,11
resnet50,n04146614,0.4051784,0.4605032379460095,2
resnet50,n04147183,0.3910148,0.7886912781608748,7
resnet50,n04149813,0.44025420000000004,0.5491188899592792,5
resnet50,n04152593,0.1227202,1.8297889901577897,19
resnet50,n04153751,0.4328353999999999,0.48198025447338677,4
resnet50,n04154565,0.23773860000000002,1.4209522472621352,24
resnet50,n04162706,0.4775404,0.7779762304913969,8
resnet50,n04179913,0.37717519999999993,0.739212109026576,8
resnet50,n04192698,0.2359244,1.3650064739731522,15
resnet50,n04200800,0.37430579999999997,0.9643452407089326,7
resnet50,n04201297,0.3638664,1.0155703329715797,7
resnet50,n04204238,0.2998188,1.1210738444722765,7
resnet50,n04204347,0.27308679999999996,1.0939017543175207,8
resnet50,n04208210,0.3549784,1.0700123844371887,12
resnet50,n04209133,0.3263534,0.8419859520843614,9
resnet50,n04209239,0.33636640000000007,1.1052482053542783,14
resnet50,n04228054,0.32871739999999994,0.956694191601521,8
resnet50,n04229816,0.3275496,0.9562947093746926,10
resnet50,n04235860,0.3294924,0.9824193933137245,13
resnet50,n04238763,0.3836092,0.6872825632675412,5
resnet50,n04239074,0.2309138,1.463502824649104,24
resnet50,n04243546,0.4263706,0.38312985306263364,2
resnet50,n04251144,0.37233720000000003,0.7876860784021618,4
resnet50,n04252077,0.42116639999999994,0.5670568181478872,2
resnet50,n04252225,0.3631812000000001,0.7943112094811728,4
resnet50,n04254120,0.27308299999999996,1.2993241749688813,12
resnet50,n04254680,0.383796,0.4993693582420004,4
resnet50,n04254777,0.324148,1.0510936033650708,15
resnet50,n04258138,0.31849879999999997,0.7814944923110516,10
resnet50,n04259630,0.26743400000000006,1.088486580904565,11
resnet50,n04263257,0.2218118,1.4897860145399975,11
resnet50,n04264628,0.1832488,1.2846034696731605,7
resnet50,n04265275,0.34393319999999994,1.073332944466432,18
resnet50,n04266014,0.4102634,0.4265214993098096,4
resnet50,n04270147,0.21337879999999998,1.5208063929168856,16
resnet50,n04273569,0.44865199999999994,0.5327055936215837,3
resnet50,n04275548,0.42108360000000006,0.8305143608733297,7
resnet50,n04277352,0.45177040000000007,0.47369063276605344,2
resnet50,n04285008,0.207332,1.4795039979211626,6
resnet50,n04286575,0.1530354,1.7027883979626588,30
resnet50,n04296562,0.342298,1.1741948910894628,10
resnet50,n04310018,0.4316596,0.47142865998229816,2
resnet50,n04311004,0.27969120000000003,0.9320420396041714,5
resnet50,n04311174,0.3553958,0.6013439456075411,6
resnet50,n04317175,0.35113459999999996,0.9659747521523822,11
resnet50,n04325704,0.27504059999999997,1.2392215196798342,10
resnet50,n04326547,0.3458586,0.8295777514275703,9
resnet50,n04328186,0.2814812,1.1996187292237854,10
resnet50,n04330267,0.20975199999999997,1.448716069939724,15
resnet50,n04332243,0.3059016,1.1131553674079888,15
resnet50,n04335435,0.40910240000000003,0.7052537028190335,5
resnet50,n04336792,0.2987474,1.2539045705234104,15
resnet50,n04344873,0.3247668,1.149451606523918,10
resnet50,n04346328,0.4200652,0.5400990945377573,5
resnet50,n04347754,0.36540599999999995,0.8170270800775888,6
resnet50,n04350905,0.25924759999999997,1.3707605597725547,11
resnet50,n04355338,0.3075752,0.9339741676843478,10
resnet50,n04355933,0.1101862,1.6500631412123736,20
resnet50,n04356056,0.1422426,1.6202091176692508,18
resnet50,n04357314,0.2960602,1.3673755764978655,16
resnet50,n04366367,0.3226406,1.0537647420484053,8
resnet50,n04367480,0.37033419999999995,0.8598897127110858,6
resnet50,n04370456,0.20772000000000002,1.5061676022548085,19
resnet50,n04371430,0.25236200000000003,1.4607332099943549,11
resnet50,n04371774,0.4422473999999999,0.7981479565245249,8
resnet50,n04372370,0.3333314,1.1053280414691111,16
resnet50,n04376876,0.313284,1.1006933366326823,14
resnet50,n04380533,0.1490432,1.396022464330113,11
resnet50,n04389033,0.3464862,0.8843287106014859,5
resnet50,n04392985,0.1096398,1.7923273940560192,11
resnet50,n04398044,0.31237560000000003,1.1444555435023929,6
resnet50,n04399382,0.289053,0.8984509795572495,5
resnet50,n04404412,0.26222759999999995,1.3491462215979237,12
resnet50,n04409515,0.40139199999999997,0.5919390243510336,6
resnet50,n04417672,0.4221298000000001,0.6403315160357304,5
resnet50,n04418357,0.40983759999999997,0.7679394382501101,7
resnet50,n04423845,0.35613379999999994,0.7887760583109439,10
resnet50,n04428191,0.27258580000000004,1.1541636731687972,7
resnet50,n04429376,0.3868694,0.9172381869262205,9
resnet50,n04435653,0.3208328,0.8856550486001055,11
resnet50,n04442312,0.36687820000000004,0.9525154085085012,13
resnet50,n04443257,0.2293146,1.5297393278315403,15
resnet50,n04447861,0.3226124,1.2317515092579394,8
resnet50,n04456115,0.3732072,0.9797148191240881,10
resnet50,n04458633,0.40053760000000005,0.6161103581995637,3
resnet50,n04461696,0.31804279999999996,1.2029529353325827,13
resnet50,n04462240,0.3449997999999999,1.2147663886026059,13
resnet50,n04465501,0.28649,1.3235385926702354,5
resnet50,n04467665,0.3351952,0.886216518719676,5
resnet50,n04476259,0.3445112,1.2216333051939114,17
resnet50,n04479046,0.2924738,1.15881410294823,15
resnet50,n04482393,0.3235154,0.9594672865504914,6
resnet50,n04483307,0.2601022,0.9684419206448409,3
resnet50,n04485082,0.3202352,1.0494839363381794,12
resnet50,n04486054,0.4227412,0.44539835329856237,4
resnet50,n04487081,0.47888939999999997,0.4044277325869732,1
resnet50,n04487394,0.34502679999999997,1.0067368744666725,7
resnet50,n04493381,0.161713,1.4593756643825448,11
resnet50,n04501370,0.4928248,0.6317299550780063,6
resnet50,n04505470,0.29014660000000003,0.8585829141501259,4
resnet50,n04507155,0.31031460000000005,1.0634139449952107,12
resnet50,n04509417,0.3789584,0.8933648187097343,9
resnet50,n04515003,0.36762760000000005,0.8582398652210399,7
resnet50,n04517823,0.39505719999999994,0.8197426586056095,11
resnet50,n04522168,0.193859,1.5718757379461723,16
resnet50,n04523525,0.3589374,1.0502555190338037,6
resnet50,n04525038,0.1775478,1.6646784777114223,26
resnet50,n04525305,0.4233406,0.5234067944387938,5
resnet50,n04532106,0.32107800000000003,1.1267712195575914,13
resnet50,n04532670,0.38274120000000006,0.6133831367588722,8
resnet50,n04536866,0.267355,1.0999495801692634,9
resnet50,n04540053,0.51318,0.6001271308568604,2
resnet50,n04542943,0.40120100000000003,0.7754715891954891,9
resnet50,n04548280,0.23885640000000002,1.2786701671009628,10
resnet50,n04548362,0.2701054,1.4426651049807127,12
resnet50,n04550184,0.4044124,0.9985630656601195,10
resnet50,n04552348,0.295227,1.2326148551203024,6
resnet50,n04553703,0.34121179999999995,1.0980932102219425,7
resnet50,n04554684,0.3644141999999999,0.836318206512664,9
resnet50,n04557648,0.21454739999999997,1.4364558524560984,18
resnet50,n04560804,0.24085440000000002,1.4798802238380986,14
resnet50,n04562935,0.44692259999999995,0.33493064748772755,3
resnet50,n04579145,0.326036,0.9836292002694114,14
resnet50,n04579432,0.3579184,0.9638414403249118,6
resnet50,n04584207,0.43419060000000004,0.8050357034182213,6
resnet50,n04589890,0.3593904,0.9137002546030913,10
resnet50,n04590129,0.281273,1.305093335633805,12
resnet50,n04591157,0.21287,1.3782338531191902,20
resnet50,n04591713,0.17293959999999994,1.5214102925444988,10
resnet50,n04592741,0.3689466,0.8240243938507319,4
resnet50,n04596742,0.22758960000000003,1.4742381734007701,9
resnet50,n04597913,0.3034664,1.2276947211384381,11
resnet50,n04599235,0.321414,1.0951662138507883,15
resnet50,n04604644,0.32760039999999996,0.9647675551590298,9
resnet50,n04606251,0.37027479999999996,0.6858724092804758,3
resnet50,n04612504,0.36697719999999995,0.901272886309416,4
resnet50,n04613696,0.4539266,0.4485127973000626,1
resnet50,n06359193,0.47371519999999995,0.6112239125296838,4
resnet50,n06596364,0.31466479999999997,1.0416329612364117,12
resnet50,n06785654,0.45588140000000005,0.5867253986838129,4
resnet50,n06794110,0.306402,0.9911034660983509,10
resnet50,n06874185,0.3374248,0.7176395554521217,8
resnet50,n07248320,0.41148919999999994,1.0280828725812279,8
resnet50,n07565083,0.40860399999999997,0.7240938980157317,7
resnet50,n07579787,0.15940859999999998,1.7192154028760893,18
resnet50,n07583066,0.29642479999999993,0.9047197910697665,7
resnet50,n07584110,0.2884556,1.1676122247696616,9
resnet50,n07590611,0.2878436,1.3402499094108855,7
resnet50,n07613480,0.4249038000000001,0.5016841419418138,4
resnet50,n07614500,0.249038,1.2547612233593153,7
resnet50,n07615774,0.35889740000000003,0.8379287291164875,6
resnet50,n07684084,0.29545180000000004,1.0959111784939264,10
resnet50,n07693725,0.3330754,0.9545746781173459,9
resnet50,n07695742,0.34021899999999994,0.7314776607847286,8
resnet50,n07697313,0.3929842,0.6867436673752068,4
resnet50,n07697537,0.34551699999999996,0.7402128049813421,5
resnet50,n07711569,0.31411959999999994,1.008815427359923,11
resnet50,n07714571,0.482059,0.5001400672017794,7
resnet50,n07714990,0.46514679999999997,0.37095092357269466,3
resnet50,n07715103,0.4590264,0.42105373872801183,4
resnet50,n07716358,0.35416,0.8617099771126933,3
resnet50,n07716906,0.43293080000000006,0.6892459990813851,5
resnet50,n07717410,0.3910154,0.6460446981918014,4
resnet50,n07717556,0.345654,0.8715462118508961,9
resnet50,n07718472,0.328099,0.910092709052326,8
resnet50,n07718747,0.47510700000000006,0.47221187596744757,3
resnet50,n07720875,0.39241220000000004,0.5650842486738709,7
resnet50,n07730033,0.41794600000000004,0.6619604162403813,4
resnet50,n07734744,0.316322,0.9782636305206887,6
resnet50,n07742313,0.3536918,0.6711809483285056,6
resnet50,n07745940,0.3320122,1.0577149974110465,14
resnet50,n07747607,0.3217194,0.9835984959261741,7
resnet50,n07749582,0.3494717999999999,0.7511283099252795,6
resnet50,n07753113,0.3985914,0.464801941192191,8
resnet50,n07753275,0.462451,0.38901082908140927,3
resnet50,n07753592,0.36519379999999996,0.8149615682567181,4
resnet50,n07754684,0.5221855999999999,0.22686489436583235,1
resnet50,n07760859,0.4427618,0.41272698403499375,4
resnet50,n07768694,0.44127299999999997,0.40198340064885835,4
resnet50,n07802026,0.43540080000000003,0.5030424199698291,4
resnet50,n07831146,0.4015092,0.5674030111535107,4
resnet50,n07836838,0.2511722,1.2641528071136678,12
resnet50,n07860988,0.26549300000000003,1.3474282863552738,23
resnet50,n07871810,0.33248199999999994,1.0960352892809848,10
resnet50,n07873807,0.3724884,0.7435313781549453,7
resnet50,n07875152,0.3348626,1.0262776206459752,11
resnet50,n07880968,0.4450236,0.620802741543941,5
resnet50,n07892512,0.2491544,1.2618898687861917,11
resnet50,n07920052,0.2925978,1.2186189756815815,12
resnet50,n07930864,0.2391104,1.4729260525289496,20
resnet50,n07932039,0.21908539999999999,1.454922013227929,19
resnet50,n09193705,0.28973200000000005,1.2209893650303207,10
resnet50,n09229709,0.4303378,0.7327692538968651,6
resnet50,n09246464,0.3008178,1.2524136262850036,10
resnet50,n09256479,0.41267440000000005,0.8718322224806547,8
resnet50,n09288635,0.4708818,0.4386514521852527,2
resnet50,n09332890,0.2496774,1.4482798215330117,20
resnet50,n09399592,0.1867148,1.5347157088446042,10
resnet50,n09421951,0.2721924,1.311622458500691,10
resnet50,n09428293,0.21399820000000003,1.5678925723779091,16
resnet50,n09468604,0.2986214,1.1604921784740965,7
resnet50,n09472597,0.3683272,0.7514430132949628,7
resnet50,n09835506,0.37106919999999993,0.8736680940051836,7
resnet50,n10148035,0.3889588,0.9819720965866304,14
resnet50,n10565667,0.3929076000000001,0.817248639057622,6
resnet50,n11879895,0.5039684000000001,0.24249509316665047,3
resnet50,n11939491,0.47379420000000005,0.4021876625391797,2
resnet50,n12057211,0.5621209999999999,0.07110073078297134,1
resnet50,n12144580,0.13153320000000002,1.3579826174365914,9
resnet50,n12267677,0.42309560000000007,0.3010067570108951,1
resnet50,n12620546,0.4035792,0.3795049160852056,2
resnet50,n12768682,0.4249284,0.3122002701226234,1
resnet50,n12985857,0.47310559999999996,0.3464651012826346,2
resnet50,n12998815,0.313323,0.8922916951351183,6
resnet50,n13037406,0.5139466,0.2154985654711111,2
resnet50,n13040303,0.41632359999999996,0.4750033689674919,3
resnet50,n13044778,0.5544762,0.11800625252079962,1
resnet50,n13052670,0.4150906,0.6809985960078511,5
resnet50,n13054560,0.303529,1.0906083603515158,6
resnet50,n13133613,0.1535044,1.180276479424807,6
resnet50,n15075141,0.24251640000000002,1.3178746821081513,14
vit_b_16,n01440764,0.8227420000000001,0.14554799941718072,3
vit_b_16,n01443537,0.825521,0.16837894509674023,4
vit_b_16,n01484850,0.7767631999999999,0.34172657150698926,5
vit_b_16,n01491361,0.6980424000000001,0.5079310391940651,5
vit_b_16,n01494475,0.7852776,0.36026635367385834,7
vit_b_16,n01496331,0.7712606,0.3287565502197195,7
vit_b_16,n01498041,0.6632458,0.5473560930031165,5
vit_b_16,n01514668,0.6171852000000001,0.6373230488335372,5
vit_b_16,n01514859,0.7444308000000001,0.36570846446088523,4
vit_b_16,n01518878,0.8596938000000001,0.08507803859727144,2
vit_b_16,n01530575,0.8391306000000001,0.13934646103014664,5
vit_b_16,n01531178,0.8558504,0.09374038753421539,2
vit_b_16,n01532829,0.8296484,0.20715636381938554,5
vit_b_16,n01534433,0.8793178,0.047322080878526164,1
vit_b_16,n01537544,0.85634,0.09672272884527398,4
vit_b_16,n01558993,0.8334540000000001,0.14981902239685596,2
vit_b_16,n01560419,0.8046932,0.22886459044182098,5
vit_b_16,n01580077,0.850483,0.11638190012042085,4
vit_b_16,n01582220,0.866296,0.10499591075593179,3
vit_b_16,n01592084,0.8752340000000001,0.05699676831595142,3
vit_b_16,n01601694,0.8378064,0.17072972923080837,7
vit_b_16,n01608432,0.7412011999999999,0.39778281735029025,6
vit_b_16,n01614925,0.8823099999999999,0.07826270925359996,2
vit_b_16,n01616318,0.8156260000000002,0.20666676457993408,1
vit_b_16,n01622779,0.8741360000000001,0.051081387576505585,2
vit_b_16,n01629819,0.8179314000000001,0.257985164958689,2
vit_b_16,n01630670,0.6855743999999998,0.5418177297978984,8
vit_b_16,n01631663,0.7637084000000001,0.35316688282054964,4
vit_b_16,n01632458,0.815581,0.2530987441754994,5
vit_b_16,n01632777,0.794978,0.27967642224153005,4
vit_b_16,n01641577,0.7205191999999999,0.4450136957998221,8
vit_b_16,n01644373,0.7561084,0.3582602082463612,4
vit_b_16,n01644900,0.5667084,0.8324400227577894,10
vit_b_16,n01664065,0.6931718000000001,0.5397009785480367,5
vit_b_16,n01665541,0.7099014000000001,0.49436464990399387,7
vit_b_16,n01667114,0.6118776,0.7114512205326641,7
vit_b_16,n01667778,0.6113774,0.664212903957414,4
vit_b_16,n01669191,0.7070437999999999,0.5345605185608192,3
vit_b_16,n01675722,0.7706846,0.40101810858397846,4
vit_b_16,n01677366,0.7133151999999998,0.37683853379182125,4
vit_b_16,n01682714,0.27194959999999996,0.9795996104607698,3
vit_b_16,n01685808,0.807851,0.26817246957046836,4
vit_b_16,n01687978,0.7330241999999998,0.4126160136896628,8
vit_b_16,n01688243,0.8105546,0.24938526563841681,3
vit_b_16,n01689811,0.6840442,0.5657069414184456,13
vit_b_16,n01692333,0.7354836,0.359596252894279,7
vit_b_16,n01693334,0.49497300000000005,0.8085194692427138,9
vit_b_16,n01694178,0.7777252,0.3477552909244189,5
vit_b_16,n01695060,0.7910481999999999,0.2350690924073579,4
vit_b_16,n01697457,0.6643812,0.54120497088858,7
vit_b_16,n01698640,0.7118383999999999,0.411283357157683,5
vit_b_16,n01704323,0.8610986000000002,0.10035159268684371,3
vit_b_16,n01728572,0.6978398000000001,0.532215137196685,7
vit_b_16,n01728920,0.7714266000000001,0.3434032111505613,5
vit_b_16,n01729322,0.7214231999999999,0.49184181152896655,9
vit_b_16,n01729977,0.7044616,0.518072242871856,4
vit_b_16,n01734418,0.7473165999999999,0.4104048315843415,2
vit_b_16,n01735189,0.7909308,0.34771823861744366,6
vit_b_16,n01737021,0.6258728000000001,0.6958684105294402,8
vit_b_16,n01739381,0.5587403999999999,0.826281515292193,10
vit_b_16,n01740131,0.4829704,1.01150002235076,19
vit_b_16,n01742172,0.6952432000000001,0.5220773755602753,6
vit_b_16,n01744401,0.5299394,0.9106612456976727,11
vit_b_16,n01748264,0.7801674000000002,0.3527323988724824,5
vit_b_16,n01749939,0.6187578,0.7003856874109698,7
vit_b_16,n01751748,0.7055146000000001,0.5096460530010275,9
vit_b_16,n01753488,0.390882,1.0526522450419356,8
vit_b_16,n01755581,0.6243494,0.7038945363854752,6
vit_b_16,n01756291,0.2084396,1.2441958887548965,9
vit_b_16,n01768244,0.8739602000000001,0.06581928252265486,2
vit_b_16,n01770081,0.8126524,0.22324721555871738,4
vit_b_16,n01770393,0.8205811999999999,0.18998584512263533,4
vit_b_16,n01773157,0.4196456,1.0028581631468274,4
vit_b_16,n01773549,0.5717956000000001,0.8677257498252193,8
vit_b_16,n01773797,0.5796768,0.8366008265915987,7
vit_b_16,n01774384,0.7928126,0.3366819144382147,5
vit_b_16,n01774750,0.8311556,0.17405460314441867,2
vit_b_16,n01775062,0.6191008,0.7005270380526823,10
vit_b_16,n01776313,0.7714815999999999,0.3112673386785881,9
vit_b_16,n01784675,0.7609969999999998,0.3195855449108837,9
