model,family,wnid,name,acc_clean,acc_clean_top5,mPC_top1,mPC_top5,abs_drop,rel_drop,mce_class,rmce_class,sev_slope,prob_clean,prob_corr,drop_noise,drop_blur,drop_weather,drop_digital,acc_noise,acc_blur,acc_weather,acc_digital
resnet101,CNN,n04325704,stole,0.74,0.98,0.39386666666666664,0.6973333333333334,0.34613333333333335,0.4677477477477478,0.6061333333333334,1.3122497197062906,-0.09359999999999999,0.4713597496383591,0.24995693192309598,0.41733333333333333,0.503,0.14600000000000002,0.33599999999999997,0.32266666666666666,0.237,0.594,0.404
resnet101,CNN,n03125729,cradle,0.58,0.88,0.3101333333333333,0.6050666666666666,0.26986666666666664,0.4652873563218391,0.6898666666666666,1.0231099509574468,-0.07973333333333332,0.40344362502801234,0.20808298811673007,0.32799999999999996,0.30499999999999994,0.26899999999999996,0.19199999999999995,0.252,0.275,0.311,0.388
resnet101,CNN,n04179913,sewing_machine,0.96,1.0,0.5146666666666667,0.624,0.44533333333333325,0.4638888888888888,0.4853333333333333,1.6883336147222687,-0.10893333333333335,0.7124872176349163,0.3511658601108729,0.3906666666666666,0.629,0.31999999999999995,0.42799999999999994,0.5693333333333334,0.331,0.64,0.532
resnet101,CNN,n03733805,measuring_cup,0.9,0.98,0.4826666666666667,0.6432,0.41733333333333333,0.4637037037037037,0.5173333333333333,1.5821809024193718,-0.10146666666666666,0.6416252570040524,0.31685097209980007,0.5506666666666666,0.521,0.245,0.386,0.34933333333333333,0.379,0.655,0.514
resnet101,CNN,n02123159,tiger_cat,0.32,1.0,0.172,0.7858666666666667,0.14800000000000002,0.4625000000000001,0.8280000000000001,0.5610929078867422,-0.03066666666666667,0.2536226985743269,0.1509949699618162,0.20666666666666667,0.14400000000000002,0.096,0.16,0.11333333333333333,0.176,0.224,0.16
resnet101,CNN,n03188531,diaper,0.8,0.92,0.43173333333333336,0.5869333333333333,0.3682666666666667,0.4603333333333333,0.5682666666666667,1.3961609113362,-0.11693333333333333,0.5767711078032153,0.271381754624504,0.4986666666666667,0.42600000000000005,0.342,0.239,0.30133333333333334,0.374,0.458,0.561
resnet101,CNN,n03476991,hair_spray,0.64,0.9,0.3456,0.5882666666666667,0.2944,0.45999999999999996,0.6544,1.116119946499033,-0.058666666666666666,0.4502288146410137,0.21424051735978278,0.4653333333333334,0.237,0.178,0.34,0.17466666666666666,0.403,0.462,0.3
resnet101,CNN,n04476259,tray,0.7,0.86,0.3781333333333333,0.604,0.32186666666666663,0.4598095238095238,0.6218666666666667,1.220250702377113,-0.07613333333333332,0.4570986850000917,0.23575062610891565,0.4026666666666666,0.44499999999999995,0.18999999999999995,0.26999999999999996,0.29733333333333334,0.255,0.51,0.43
resnet101,CNN,n04550184,wardrobe,0.8,0.96,0.4322666666666667,0.6554666666666666,0.36773333333333336,0.45966666666666667,0.5677333333333333,1.3941389549113827,-0.08453333333333335,0.549504332584329,0.2733285258754675,0.35066666666666674,0.49100000000000005,0.339,0.28600000000000003,0.4493333333333333,0.309,0.461,0.514
resnet101,CNN,n03032252,cinema,0.78,0.92,0.42186666666666667,0.5936,0.35813333333333336,0.45914529914529917,0.5781333333333334,1.3577437392646752,-0.09493333333333334,0.55481966870022,0.2717667486327123,0.3413333333333334,0.468,0.243,0.376,0.43866666666666665,0.312,0.537,0.404
resnet101,CNN,n04238763,slide_rule,0.84,0.92,0.4544,0.5866666666666667,0.38559999999999994,0.459047619047619,0.5456,1.461874495142755,-0.09733333333333333,0.6577713567245519,0.3260985763133479,0.5906666666666667,0.43499999999999994,0.26,0.30799999999999994,0.24933333333333332,0.405,0.58,0.532
resnet101,CNN,n02412080,ram,0.8,1.0,0.43306666666666666,0.804,0.3669333333333334,0.4586666666666667,0.5669333333333333,1.3911060202741572,-0.08973333333333333,0.5603014843165874,0.32153891930147843,0.38933333333333336,0.48500000000000004,0.17600000000000005,0.42300000000000004,0.4106666666666667,0.315,0.624,0.377
resnet101,CNN,n07615774,ice_lolly,0.92,0.98,0.49866666666666665,0.6493333333333333,0.4213333333333334,0.4579710144927537,0.5013333333333334,1.5973455756055002,-0.11866666666666667,0.6949374719150364,0.32811769810354835,0.4946666666666667,0.47300000000000003,0.32600000000000007,0.41000000000000003,0.42533333333333334,0.447,0.594,0.51
resnet101,CNN,n02100583,vizsla,0.9,0.98,0.4904,0.7634666666666666,0.4096,0.45511111111111113,0.5096,1.5528625342595241,-0.10986666666666664,0.6366801172029227,0.33401931142136737,0.5546666666666666,0.45,0.362,0.30800000000000005,0.3453333333333333,0.45,0.538,0.592
resnet101,CNN,n01773797,garden_spider,0.6,0.98,0.32693333333333335,0.8664,0.2730666666666666,0.4551111111111111,0.6730666666666667,1.0352416895063492,-0.06920000000000001,0.4889687074767426,0.2700967761169129,0.24666666666666665,0.422,0.04999999999999993,0.367,0.35333333333333333,0.178,0.55,0.233
resnet101,CNN,n03146219,cuirass,0.56,1.0,0.30533333333333335,0.6282666666666666,0.2546666666666667,0.4547619047619048,0.6946666666666667,0.96548419285016,-0.07506666666666666,0.3966414283774793,0.18909553890484912,0.2813333333333334,0.36000000000000004,0.19600000000000006,0.18800000000000006,0.2786666666666667,0.2,0.364,0.372
resnet101,CNN,n07716358,zucchini,0.82,1.0,0.4474666666666667,0.728,0.37253333333333327,0.45430894308943087,0.5525333333333333,1.4123365627347362,-0.09519999999999999,0.6112745342962443,0.31133934494317406,0.3893333333333333,0.44499999999999995,0.2719999999999999,0.38799999999999996,0.43066666666666664,0.375,0.548,0.432
resnet101,CNN,n01698640,American_alligator,0.94,1.0,0.5136,0.672,0.4264,0.45361702127659576,0.48640000000000005,1.6165541616412624,-0.11986666666666668,0.7247826333343983,0.3504262232182935,0.356,0.703,0.16299999999999992,0.46599999999999997,0.584,0.237,0.777,0.474
resnet101,CNN,n02109047,Great_Dane,0.76,0.96,0.41546666666666665,0.6848,0.34453333333333336,0.45333333333333337,0.5845333333333333,1.3061838504318393,-0.07386666666666668,0.5224215180525789,0.2823205502727779,0.4186666666666667,0.459,0.20599999999999996,0.313,0.3413333333333333,0.301,0.554,0.447
resnet101,CNN,n07583066,guacamole,0.82,1.0,0.44906666666666667,0.6474666666666666,0.3709333333333333,0.45235772357723575,0.5509333333333333,1.4062706934602849,-0.10306666666666667,0.6317650458216667,0.304244463846945,0.5333333333333332,0.45999999999999996,0.245,0.2859999999999999,0.2866666666666667,0.36,0.575,0.534
resnet101,CNN,n03871628,packet,0.52,0.8,0.2856,0.5781333333333334,0.2344,0.45076923076923076,0.7143999999999999,0.8886498487071105,-0.057999999999999996,0.3722755242593121,0.1765733674908866,0.34400000000000003,0.272,0.11499999999999999,0.23400000000000004,0.176,0.248,0.405,0.286
resnet101,CNN,n03047690,clog,0.78,0.96,0.4288,0.6608,0.3512,0.4502564102564103,0.5711999999999999,1.331458305742053,-0.08893333333333335,0.5424243660783395,0.29027046417231367,0.468,0.337,0.275,0.35400000000000004,0.312,0.443,0.505,0.426
resnet101,CNN,n03710637,maillot,0.24,0.98,0.132,0.7648,0.10799999999999998,0.44999999999999996,0.868,0.4094461760254604,-0.029733333333333334,0.3027462135348469,0.1623450325259395,0.05466666666666667,0.178,0.05099999999999999,0.135,0.18533333333333332,0.062,0.189,0.105
resnet101,CNN,n04136333,sarong,0.76,0.92,0.41813333333333336,0.6197333333333334,0.34186666666666665,0.44982456140350874,0.5818666666666666,1.2960740683077538,-0.0956,0.5472915889974683,0.26278066618213725,0.4666666666666667,0.487,0.137,0.308,0.29333333333333333,0.273,0.623,0.452
resnet101,CNN,n04070727,refrigerator,0.84,0.98,0.46266666666666667,0.6346666666666667,0.3773333333333333,0.44920634920634916,0.5373333333333333,1.43053417055809,-0.10826666666666666,0.6374119847745169,0.2976789664192331,0.43999999999999995,0.418,0.30299999999999994,0.364,0.4,0.422,0.537,0.476
resnet101,CNN,n06596364,comic_book,0.82,0.96,0.452,0.6984,0.36799999999999994,0.448780487804878,0.548,1.3951499331237909,-0.09186666666666668,0.6176197125460021,0.301892037533957,0.43066666666666664,0.5269999999999999,0.1369999999999999,0.39299999999999996,0.3893333333333333,0.293,0.683,0.427
resnet101,CNN,n04356056,sunglasses,0.42,0.82,0.23173333333333335,0.5157333333333334,0.18826666666666664,0.4482539682539682,0.7682666666666667,0.7137506179604322,-0.033733333333333324,0.2684623635542811,0.1315486162194215,0.08399999999999996,0.22699999999999998,0.16699999999999998,0.24899999999999997,0.336,0.193,0.253,0.171
resnet101,CNN,n04376876,syringe,0.74,0.88,0.4088,0.5752,0.3312,0.44756756756756755,0.5912,1.255634939811412,-0.0772,0.5175858669250738,0.27474593388153923,0.31066666666666665,0.423,0.19299999999999995,0.393,0.42933333333333334,0.317,0.547,0.347
resnet101,CNN,n04532106,vestment,0.78,0.94,0.43093333333333333,0.6226666666666667,0.3490666666666667,0.44752136752136756,0.5690666666666666,1.3233704800427846,-0.1078666666666667,0.5501576054666657,0.27979905068481475,0.392,0.529,0.16500000000000004,0.321,0.388,0.251,0.615,0.459
resnet101,CNN,n04336792,stretcher,0.72,0.9,0.39866666666666667,0.5765333333333333,0.3213333333333333,0.44629629629629625,0.6013333333333333,1.2182287459522958,-0.09319999999999999,0.5131961120420602,0.25837646298657413,0.31866666666666665,0.497,0.18699999999999994,0.282,0.4013333333333333,0.223,0.533,0.438
resnet101,CNN,n03223299,doormat,0.74,0.94,0.40986666666666666,0.6597333333333333,0.33013333333333333,0.4461261261261261,0.5901333333333334,1.2515910269617778,-0.08893333333333334,0.5490458476601634,0.25768462354065336,0.27999999999999997,0.471,0.24,0.317,0.46,0.269,0.5,0.423
resnet101,CNN,n03461385,grocery_store,0.72,0.92,0.39973333333333333,0.6221333333333333,0.32026666666666664,0.4448148148148148,0.6002666666666667,1.2141848331026617,-0.08653333333333332,0.5148178979917429,0.2537335839626141,0.43466666666666665,0.302,0.19999999999999996,0.373,0.2853333333333333,0.418,0.52,0.347
resnet101,CNN,n03868863,oxygen_mask,0.62,0.92,0.34453333333333336,0.6002666666666666,0.27546666666666664,0.4443010752688172,0.6554666666666666,1.0443404934180263,-0.07786666666666667,0.45647261732781774,0.23186277631985522,0.392,0.354,0.197,0.188,0.228,0.266,0.423,0.432
resnet101,CNN,n03527444,holster,0.8,0.94,0.44506666666666667,0.6352,0.3549333333333334,0.4436666666666667,0.5549333333333333,1.3456120007157726,-0.0992,0.5570372462784872,0.29425548394046774,0.3413333333333334,0.463,0.238,0.37400000000000005,0.45866666666666667,0.337,0.562,0.426
resnet101,CNN,n04548362,wallet,0.68,0.94,0.37866666666666665,0.6621333333333334,0.3013333333333334,0.4431372549019608,0.6213333333333333,1.1424053800216554,-0.08520000000000001,0.4507633730582893,0.23188528963989175,0.20266666666666672,0.405,0.20900000000000007,0.36400000000000005,0.47733333333333333,0.275,0.471,0.316
resnet101,CNN,n03843555,oil_filter,0.72,0.9,0.4013333333333333,0.5834666666666667,0.31866666666666665,0.4425925925925926,0.5986666666666667,1.2081189638282104,-0.08813333333333333,0.5183809455530718,0.2582481355905091,0.38399999999999995,0.39599999999999996,0.27399999999999997,0.237,0.336,0.324,0.446,0.483
resnet101,CNN,n03042490,cliff_dwelling,0.96,1.0,0.5362666666666667,0.6914666666666667,0.4237333333333333,0.4413888888888889,0.46373333333333333,1.6064443795171768,-0.12439999999999998,0.7586224318295717,0.3617247938603589,0.524,0.6499999999999999,0.22499999999999998,0.32099999999999995,0.436,0.31,0.735,0.639
resnet101,CNN,n02504013,Indian_elephant,0.74,0.96,0.41386666666666666,0.756,0.32613333333333333,0.4407207207207207,0.5861333333333334,1.2364263537756497,-0.07946666666666669,0.4968144135177135,0.2716346660122973,0.5653333333333334,0.27699999999999997,0.265,0.257,0.17466666666666666,0.463,0.475,0.483
resnet101,CNN,n02869837,bonnet,0.82,0.9,0.45893333333333336,0.6557333333333333,0.3610666666666666,0.44032520325203245,0.5410666666666666,1.3688644996011687,-0.1072,0.574653345590923,0.2851451616759804,0.46933333333333327,0.471,0.244,0.2869999999999999,0.3506666666666667,0.349,0.576,0.533
resnet101,CNN,n02730930,apron,0.84,0.92,0.47013333333333335,0.664,0.3698666666666666,0.4403174603174603,0.5298666666666667,1.4022267806106508,-0.08373333333333335,0.5972139574709581,0.3098728782219557,0.31066666666666665,0.595,0.19899999999999995,0.36,0.5293333333333333,0.245,0.641,0.48
resnet101,CNN,n03697007,lumbermill,0.76,0.92,0.4261333333333333,0.6162666666666666,0.3338666666666667,0.43929824561403513,0.5738666666666667,1.2657447219354976,-0.09586666666666667,0.5787815481307916,0.2751750098854118,0.488,0.401,0.20499999999999996,0.28,0.272,0.359,0.555,0.48
resnet101,CNN,n07932039,eggnog,0.56,0.84,0.3141333333333333,0.552,0.24586666666666673,0.43904761904761913,0.6858666666666666,0.9321219118406782,-0.06386666666666667,0.3976857903713244,0.20144859251212224,0.3786666666666667,0.22800000000000004,0.22500000000000003,0.18500000000000005,0.18133333333333335,0.332,0.335,0.375
resnet101,CNN,n01689811,alligator_lizard,0.72,0.92,0.404,0.6202666666666666,0.31599999999999995,0.43888888888888883,0.596,1.1980091817041247,-0.09,0.5775436886103126,0.289190410878825,0.37066666666666664,0.45299999999999996,0.10599999999999998,0.348,0.34933333333333333,0.267,0.614,0.372
resnet101,CNN,n02097658,silky_terrier,0.74,0.96,0.416,0.7493333333333333,0.324,0.43783783783783786,0.5840000000000001,1.2283385280763814,-0.0872,0.5535488273762167,0.2890735167282325,0.41333333333333333,0.40199999999999997,0.20599999999999996,0.297,0.32666666666666666,0.338,0.534,0.443
resnet101,CNN,n03180011,desktop_computer,0.72,0.94,0.4048,0.6933333333333334,0.3152,0.43777777777777777,0.5952,1.1949762470668994,-0.07586666666666667,0.3742842291796114,0.21547945702413848,0.22799999999999998,0.39499999999999996,0.303,0.313,0.492,0.325,0.417,0.407
resnet101,CNN,n07684084,French_loaf,0.72,0.96,0.4053333333333333,0.6405333333333333,0.31466666666666665,0.43703703703703706,0.5946666666666667,1.1929542906420822,-0.0948,0.568190444028005,0.2684028055417724,0.428,0.39099999999999996,0.235,0.23299999999999998,0.292,0.329,0.485,0.487
resnet101,CNN,n04162706,seat_belt,0.9,0.96,0.5066666666666667,0.6650666666666667,0.3933333333333333,0.437037037037037,0.4933333333333333,1.4911928633026028,-0.11066666666666666,0.6792446109466255,0.329924320037757,0.4266666666666667,0.43100000000000005,0.361,0.363,0.47333333333333333,0.469,0.539,0.537
resnet101,CNN,n03690938,lotion,0.64,0.94,0.3605333333333333,0.6901333333333334,0.2794666666666667,0.4366666666666667,0.6394666666666666,1.0595051666041546,-0.07466666666666667,0.4185929364990443,0.2358727974430592,0.4026666666666667,0.279,0.22100000000000003,0.246,0.23733333333333334,0.361,0.419,0.394
resnet101,CNN,n03404251,fur_coat,0.94,0.98,0.5296,0.7296,0.4104,0.43659574468085105,0.47040000000000004,1.5558954688967497,-0.13733333333333336,0.6968942548707128,0.33289766519661396,0.512,0.4809999999999999,0.2549999999999999,0.41899999999999993,0.428,0.459,0.685,0.521
resnet101,CNN,n01883070,wombat,0.86,0.98,0.4845333333333333,0.6237333333333334,0.37546666666666667,0.43658914728682174,0.5154666666666667,1.4234573230712304,-0.1196,0.6611023566441144,0.33540245772429134,0.41466666666666663,0.5289999999999999,0.238,0.32999999999999996,0.44533333333333336,0.331,0.622,0.53
resnet101,CNN,n03372029,flute,0.66,0.92,0.3728,0.6066666666666667,0.2872,0.4351515151515151,0.6272,1.0888235347640023,-0.06973333333333334,0.4558333866950124,0.24347127275722347,0.26133333333333336,0.43900000000000006,0.14900000000000002,0.29300000000000004,0.39866666666666667,0.221,0.511,0.367
resnet101,CNN,n03832673,notebook,0.3,0.84,0.1696,0.556,0.1304,0.43466666666666665,0.8304,0.4943683458677781,-0.03213333333333333,0.2554815542977303,0.12153375310527642,0.10666666666666666,0.16599999999999998,0.121,0.122,0.19333333333333333,0.134,0.179,0.178
resnet101,CNN,n01984695,spiny_lobster,0.86,0.96,0.4864,0.6338666666666667,0.3736,0.4344186046511628,0.5136000000000001,1.4163804755843705,-0.10386666666666669,0.6736568411439657,0.3488244136400045,0.28800000000000003,0.612,0.14300000000000002,0.43,0.572,0.248,0.717,0.43
resnet101,CNN,n03657121,lens_cap,0.62,0.9,0.3506666666666667,0.5634666666666667,0.2693333333333333,0.4344086021505376,0.6493333333333333,1.0210879945326297,-0.0524,0.4902019768932951,0.2473417161644962,0.21599999999999997,0.315,0.21699999999999997,0.316,0.404,0.305,0.403,0.304
resnet101,CNN,n02927161,butcher_shop,0.84,1.0,0.4752,0.6416,0.36479999999999996,0.4342857142857143,0.5247999999999999,1.3830181945748885,-0.10600000000000001,0.6723596252687275,0.3316477970103073,0.4773333333333333,0.53,0.09299999999999997,0.38699999999999996,0.3626666666666667,0.31,0.747,0.453
resnet101,CNN,n01667114,mud_turtle,0.66,0.98,0.3736,0.7098666666666666,0.28640000000000004,0.43393939393939396,0.6264000000000001,1.0857906001267768,-0.08253333333333332,0.4908607104793191,0.26109707391015197,0.33866666666666667,0.391,0.195,0.23400000000000004,0.32133333333333336,0.269,0.465,0.426
resnet101,CNN,n07590611,hot_pot,0.82,1.0,0.46426666666666666,0.6906666666666667,0.3557333333333333,0.4338211382113821,0.5357333333333334,1.348644935352998,-0.11200000000000002,0.6173024161159992,0.2999502067072287,0.4933333333333333,0.45399999999999996,0.25,0.2599999999999999,0.32666666666666666,0.366,0.57,0.56
resnet101,CNN,n02087394,Rhodesian_ridgeback,0.94,1.0,0.5328,0.8008,0.4071999999999999,0.43319148936170204,0.46719999999999995,1.5437637303478469,-0.0928,0.6409410383924842,0.35681356960118665,0.4413333333333333,0.5189999999999999,0.32399999999999995,0.353,0.49866666666666665,0.421,0.616,0.587
resnet101,CNN,n01729322,hognose_snake,0.7,0.92,0.3968,0.6690666666666667,0.30319999999999997,0.4331428571428571,0.6032,1.1494822275085148,-0.09053333333333334,0.5438543901126832,0.28630490408444015,0.3386666666666666,0.46199999999999997,0.126,0.29499999999999993,0.36133333333333334,0.238,0.574,0.405
resnet101,CNN,n03661043,library,0.66,0.94,0.3741333333333333,0.6354666666666666,0.2858666666666667,0.4331313131313132,0.6258666666666667,1.0837686437019598,-0.06893333333333333,0.49885114075616,0.2516364873251943,0.3226666666666667,0.338,0.24700000000000005,0.24500000000000005,0.3373333333333333,0.322,0.413,0.415
resnet101,CNN,n07875152,potpie,0.84,0.96,0.47626666666666667,0.6672,0.3637333333333333,0.43301587301587297,0.5237333333333334,1.3789742817252544,-0.1012,0.6092202654946596,0.31226302100904185,0.6053333333333333,0.37499999999999994,0.33199999999999996,0.20299999999999996,0.23466666666666666,0.465,0.508,0.637
resnet101,CNN,n04330267,stove,0.62,0.88,0.352,0.5853333333333334,0.268,0.4322580645161291,0.648,1.0160331034705872,-0.078,0.4273540834023152,0.22004963995375698,0.176,0.366,0.25,0.257,0.444,0.254,0.37,0.363
resnet101,CNN,n09421951,sandbar,0.66,0.98,0.37493333333333334,0.6949333333333333,0.2850666666666667,0.4319191919191919,0.6250666666666667,1.080735709064734,-0.07973333333333334,0.4900012575741857,0.223054910129468,0.3306666666666667,0.325,0.29900000000000004,0.197,0.3293333333333333,0.335,0.361,0.463
resnet101,CNN,n03803284,muzzle,0.86,0.94,0.48906666666666665,0.6122666666666666,0.37093333333333334,0.43131782945736435,0.5109333333333334,1.406270693460285,-0.10506666666666664,0.6215048027219018,0.32748606307859,0.41866666666666663,0.5369999999999999,0.18999999999999995,0.35,0.44133333333333336,0.323,0.67,0.51
resnet101,CNN,n01986214,hermit_crab,1.0,1.0,0.5688,0.7114666666666667,0.4312,0.4312,0.4312,1.6347517694646163,-0.1412,0.7896229988336563,0.39338539768665987,0.512,0.512,0.25,0.471,0.488,0.488,0.75,0.529
resnet101,CNN,n02090721,Irish_wolfhound,0.74,0.88,0.42106666666666664,0.6528,0.31893333333333335,0.43099099099099103,0.5789333333333333,1.209129942040619,-0.09186666666666668,0.5633296562809846,0.29033963329798906,0.4066666666666667,0.445,0.18299999999999994,0.263,0.3333333333333333,0.295,0.557,0.477
resnet101,CNN,n02100735,English_setter,0.9,0.98,0.5122666666666666,0.7397333333333334,0.3877333333333334,0.4308148148148149,0.48773333333333335,1.4699623208420236,-0.11333333333333333,0.64333431170322,0.3436148552154287,0.5426666666666666,0.497,0.17400000000000004,0.376,0.35733333333333334,0.403,0.726,0.524
