model,family,wnid,name,acc_clean,acc_clean_top5,mPC_top1,mPC_top5,abs_drop,rel_drop,mce_class,rmce_class,sev_slope,prob_clean,prob_corr,drop_noise,drop_blur,drop_weather,drop_digital,acc_noise,acc_blur,acc_weather,acc_digital,brightness,contrast,colorfulness,saturation,hf_ratio,edge_strength,entropy,margin_clean,pred_entropy_clean,n_confusable
resnet101,CNN,n02883205,bow_tie,0.84,0.94,0.6096,0.7714666666666666,0.23039999999999994,0.27428571428571424,0.39039999999999997,0.873485175520982,-0.07426666666666668,0.5891700471146032,0.39088618155940663,0.16133333333333333,0.30399999999999994,0.14700000000000002,0.2919999999999999,0.6786666666666666,0.536,0.693,0.548,0.4435414609313011,0.2549392569065094,0.11602084994316102,0.23628734197467566,0.013103833780623972,0.033732096031308174,7.233764056336975,0.582708,0.6376855456907042,8
resnet101,CNN,n02108000,EntleBucher,0.8,1.0,0.5808,0.9064,0.21920000000000006,0.2740000000000001,0.4192,0.8310240905998236,-0.0688,0.57618960483931,0.4106262458925834,0.256,0.276,0.16600000000000004,0.18800000000000006,0.544,0.524,0.634,0.612,0.44429694533348085,0.25947792232036593,0.1362663161754608,0.2613702893257141,0.010701527930796146,0.04200396500527859,7.399702756577283,0.5770862,0.6751200830819648,3
resnet101,CNN,n04485082,tripod,0.76,0.94,0.552,0.7517333333333334,0.20799999999999996,0.27368421052631575,0.44799999999999995,0.7885630056786644,-0.06226666666666667,0.5628417750354856,0.361099040655636,0.1093333333333334,0.309,0.15800000000000003,0.23099999999999998,0.6506666666666666,0.451,0.602,0.529,0.4829672574996948,0.25733059585094453,0.12500316500663758,0.2250844706594944,0.015123439282178878,0.040595302432775496,7.205221071154133,0.5789,0.6746786786104016,11
resnet101,CNN,n04243546,slot,0.96,0.98,0.6973333333333334,0.7984,0.2626666666666666,0.2736111111111111,0.30266666666666664,0.9958135392224159,-0.10373333333333332,0.7555087967216969,0.5059690124452036,0.16799999999999993,0.365,0.14600000000000002,0.348,0.792,0.595,0.814,0.612,0.3124540787935257,0.24583393931388856,0.2784968489408493,0.49609430313110353,0.04845478419214487,0.06043369486927986,7.318147051713556,0.7512948,0.223498293795848,3
resnet101,CNN,n02108089,boxer,0.78,0.96,0.5666666666666667,0.7776,0.21333333333333337,0.27350427350427353,0.43333333333333335,0.8087825699268356,-0.07933333333333333,0.5720695541542955,0.39209403158440354,0.22266666666666668,0.335,0.08800000000000008,0.21000000000000008,0.5573333333333333,0.445,0.692,0.57,0.4367552852630615,0.2067447555065155,0.14411940217018127,0.3171561658382416,0.014361657351255417,0.04449176095426083,7.403546015873974,0.5922097999999999,0.6419763542352267,9
resnet101,CNN,n02094258,Norwich_terrier,0.82,1.0,0.596,0.8525333333333334,0.22399999999999998,0.27317073170731704,0.404,0.8492216984231772,-0.0784,0.6222826984338462,0.4078583248539527,0.39199999999999996,0.1389999999999999,0.22399999999999998,0.18299999999999994,0.428,0.681,0.596,0.637,0.4140594816207886,0.197778337597847,0.15584298789501191,0.37065724581480025,0.012532598683610558,0.038311414197087286,7.418708242229069,0.6262778,0.5764451624542952,3
resnet101,CNN,n01753488,horned_viper,0.6,0.98,0.4362666666666667,0.7176,0.1637333333333333,0.27288888888888885,0.5637333333333333,0.6207406224188461,-0.07386666666666666,0.4056211688462645,0.2814685582053474,0.23333333333333334,0.26199999999999996,0.128,0.04899999999999993,0.36666666666666664,0.338,0.472,0.551,0.46611923098564145,0.1814992544054985,0.14449336782097816,0.3850473952293396,0.02186755952425301,0.05502118155360222,7.236164240678026,0.27414220000000006,1.14625452383658,6
resnet101,CNN,n03721384,marimba,0.9,1.0,0.6549333333333334,0.76,0.24506666666666665,0.27229629629629626,0.34506666666666663,0.9290889772034522,-0.0912,0.6875442679598928,0.46879056577258016,0.20000000000000007,0.34199999999999997,0.132,0.29500000000000004,0.7,0.558,0.768,0.605,0.4060496723651886,0.23574302673339845,0.18150359749794007,0.36620041012763976,0.023335660472512246,0.04766617625951767,7.409327008557399,0.6850986,0.42457863332462276,6
resnet101,CNN,n03670208,limousine,0.82,0.98,0.5968,0.7397333333333334,0.22319999999999995,0.2721951219512195,0.4032,0.8461887637859514,-0.08680000000000002,0.6798677490837872,0.4377719896563357,0.1519999999999999,0.35899999999999993,0.127,0.237,0.668,0.461,0.693,0.583,0.4389185655117035,0.26052225172519683,0.11677291676402092,0.22997921228408813,0.01963444845750928,0.04404460228979588,7.364587156283917,0.7011591999999999,0.47621003596824624,8
resnet101,CNN,n02110958,pug,0.98,1.0,0.7133333333333334,0.8173333333333334,0.2666666666666666,0.27210884353741494,0.2866666666666666,1.010978212408544,-0.1092,0.749357582628727,0.5026113135833584,0.264,0.41500000000000004,0.17299999999999993,0.21399999999999997,0.716,0.565,0.807,0.766,0.43983102321624756,0.22624996840953826,0.1491062143445015,0.2945818102359772,0.013581270584836602,0.04217147529125213,7.512122963719662,0.7223187999999999,0.2962495194360267,2
resnet101,CNN,n01532829,house_finch,0.98,1.0,0.7136,0.8245333333333333,0.26639999999999997,0.27183673469387754,0.2864,1.0099672341961357,-0.10786666666666667,0.803565250635147,0.5225546842332541,0.3466666666666667,0.34199999999999997,0.09599999999999997,0.30099999999999993,0.6333333333333333,0.638,0.884,0.679,0.4779422271251679,0.18229818761348723,0.16566979590803385,0.30831259340047834,0.011214473405852915,0.032884724773466587,6.893968308093133,0.7966255999999998,0.16406023709280593,2
resnet101,CNN,n02396427,wild_boar,0.88,1.0,0.6410666666666667,0.832,0.23893333333333333,0.2715151515151515,0.3589333333333333,0.9058364783180557,-0.11346666666666669,0.5620682787615806,0.38590875999543156,0.2506666666666667,0.348,0.11199999999999999,0.248,0.6293333333333333,0.532,0.768,0.632,0.48745455503463747,0.21259668290615083,0.09966780304908752,0.20226695865392685,0.01524182722903788,0.04751105301082134,7.397161070313848,0.45832780000000006,0.8403210207092638,3
resnet101,CNN,n07745940,strawberry,0.74,0.96,0.5392,0.7818666666666667,0.20079999999999998,0.2713513513513513,0.4608,0.7612665939436338,-0.08199999999999999,0.5492189657315611,0.36762939247817655,0.19066666666666665,0.27499999999999997,0.18999999999999995,0.14500000000000002,0.5493333333333333,0.465,0.55,0.595,0.42803673386573793,0.22233250677585603,0.34262768864631654,0.6043441474437714,0.013898272216320038,0.04112584181129932,7.397635863507684,0.6019352000000001,0.7614142911092722,11
resnet101,CNN,n02120079,Arctic_fox,0.98,1.0,0.7141333333333333,0.8394666666666667,0.2658666666666667,0.27129251700680274,0.2858666666666667,1.0079452777713187,-0.1116,0.7606287428736687,0.5070064305547421,0.31599999999999995,0.349,0.17699999999999994,0.23399999999999999,0.664,0.631,0.803,0.746,0.4997784662246704,0.20527306586503982,0.07610255584120751,0.17302959769964218,0.00665215780492872,0.03004776980727911,7.268931063090732,0.7455111999999999,0.24557007354738633,2
resnet101,CNN,n04532670,viaduct,0.88,0.96,0.6413333333333333,0.7597333333333334,0.2386666666666667,0.27121212121212124,0.3586666666666667,0.9048255001056473,-0.07173333333333334,0.6867475558328442,0.4657080403177475,0.18933333333333335,0.31500000000000006,0.08399999999999996,0.354,0.6906666666666667,0.565,0.796,0.526,0.47015831887722015,0.24268895208835603,0.11566822320222854,0.21138370126485825,0.020023365821689367,0.04697604134678841,7.1762272999024015,0.6836374000000001,0.38654616144415954,6
resnet101,CNN,n03792782,mountain_bike,0.92,1.0,0.6706666666666666,0.8178666666666666,0.2493333333333334,0.27101449275362327,0.32933333333333337,0.9452646286019892,-0.09466666666666666,0.7003248585015536,0.47146508331151415,0.31333333333333335,0.32400000000000007,0.04200000000000004,0.3340000000000001,0.6066666666666667,0.596,0.878,0.586,0.4372852957248688,0.2183913904428482,0.15510232731699944,0.29133346408605576,0.024328922256827354,0.0527298928797245,7.358414051785883,0.6545082,0.5468729368683427,5
resnet101,CNN,n01514859,hen,0.86,0.98,0.6269333333333333,0.8045333333333333,0.23306666666666664,0.2710077519379845,0.37306666666666666,0.8835949576450677,-0.10186666666666669,0.6740578607522184,0.4233504692349219,0.23333333333333328,0.427,0.05699999999999994,0.21499999999999997,0.6266666666666667,0.433,0.803,0.645,0.43317157685756685,0.20503414392471314,0.17749132186174393,0.37550150096416474,0.022189650535583496,0.055249884724617004,7.490212817569723,0.6684334,0.43545016908521583,3
resnet101,CNN,n03710193,mailbox,0.88,0.98,0.6426666666666667,0.8037333333333333,0.23733333333333329,0.26969696969696966,0.3573333333333333,0.8997706090436043,-0.08986666666666666,0.6582415186561411,0.4408404327512932,0.21999999999999997,0.30000000000000004,0.17800000000000005,0.247,0.66,0.58,0.702,0.633,0.44020970702171325,0.2105840489268303,0.2649467371404171,0.36846900507807734,0.016594053618609904,0.040154307093471286,7.208313596595306,0.6530638000000001,0.42171933942821327,6
resnet101,CNN,n02979186,cassette_player,0.36,0.98,0.26293333333333335,0.6973333333333334,0.09706666666666663,0.26962962962962955,0.7370666666666666,0.36799606931671003,-0.044533333333333334,0.26332444388419385,0.18328629654993966,0.10933333333333334,0.055999999999999994,0.123,0.10299999999999998,0.25066666666666665,0.304,0.237,0.257,0.4719747906923294,0.2746709680557251,0.08455821923911572,0.17719777554273605,0.022619479075074195,0.046675397381186486,6.889190747663024,0.21118659999999997,1.4796996941635931,6
resnet101,CNN,n02101006,Gordon_setter,0.9,0.96,0.6576,0.8144,0.24240000000000006,0.26933333333333337,0.34240000000000004,0.918979195079367,-0.09373333333333332,0.6929146440816112,0.46819731728874125,0.3706666666666667,0.277,0.17800000000000005,0.17600000000000005,0.5293333333333333,0.623,0.722,0.724,0.41159107923507693,0.24662878453731538,0.13625272139906883,0.2725095760822296,0.015009383782744407,0.04117026187479496,7.428651827201347,0.676662,0.4334137423251682,6
resnet101,CNN,n02794156,barometer,0.94,0.98,0.6872,0.8344,0.2527999999999999,0.2689361702127659,0.31279999999999997,0.9584073453632997,-0.08039999999999999,0.7574609383009374,0.5150784840732823,0.2866666666666666,0.2699999999999999,0.16099999999999992,0.30199999999999994,0.6533333333333333,0.67,0.779,0.638,0.4383358931541443,0.2263864755630493,0.1481419014761923,0.2998579721208807,0.01979196997359395,0.04256655722856521,7.054350810592586,0.7532654,0.26850971087266534,3
resnet101,CNN,n02105641,Old_English_sheepdog,0.98,0.98,0.7165333333333334,0.8354666666666667,0.2634666666666666,0.26884353741496597,0.28346666666666664,0.9988464738596416,-0.1072,0.756212448743754,0.5005139936405568,0.3733333333333333,0.30199999999999994,0.244,0.16200000000000003,0.6066666666666667,0.678,0.736,0.818,0.4639942443370819,0.2344121640920639,0.11520917870104314,0.2517175540328026,0.007834219569340349,0.03307560689747333,7.457547140004315,0.7469554,0.24908987899609855,2
resnet101,CNN,n06794110,street_sign,0.76,0.92,0.5557333333333333,0.728,0.2042666666666667,0.26877192982456144,0.4442666666666667,0.7744093107049451,-0.07106666666666665,0.5624481750559062,0.37918766896507683,0.20533333333333337,0.324,0.05600000000000005,0.23199999999999998,0.5546666666666666,0.436,0.704,0.528,0.46668255448341367,0.2316579020023346,0.19288194358348845,0.3194257652759552,0.022182472124695776,0.04757165729999542,7.068213270957329,0.6012154000000001,0.6504610976520485,10
resnet101,CNN,n03977966,police_van,0.9,1.0,0.6581333333333333,0.8256,0.24186666666666667,0.2687407407407407,0.34186666666666665,0.9169572386545497,-0.06840000000000002,0.6980124501883984,0.4835099516916399,0.18533333333333335,0.29600000000000004,0.08400000000000007,0.388,0.7146666666666667,0.604,0.816,0.512,0.4397411727905273,0.26062951266765594,0.1728602620959282,0.26610827684402466,0.021552778631448746,0.048888854831457135,7.635669681323216,0.70057,0.40650356692362427,4
