grupa,klasa,corruption,severity,prob_spadek,iou_spadek
odporne,lorikeet,glass_blur,3,0.16190490126609802,0.686559350870305
odporne,lorikeet,glass_blur,4,0.42724883928894997,0.722098427452728
odporne,lorikeet,glass_blur,5,0.15428388118743896,0.7099427983803586
odporne,lorikeet,motion_blur,1,0.022080957889556885,0.21534631457277498
odporne,lorikeet,motion_blur,2,-0.21498695015907288,0.29305213028318733
odporne,lorikeet,motion_blur,3,-0.24720969796180725,0.3277513954844622
odporne,lorikeet,motion_blur,4,-0.2051350176334381,0.41076801266825025
odporne,lorikeet,motion_blur,5,-0.32433488965034485,0.41026453350229686
odporne,lorikeet,zoom_blur,1,-0.1173030436038971,0.3755260602136614
odporne,lorikeet,zoom_blur,2,-0.1022082269191742,0.47058823529411764
odporne,lorikeet,zoom_blur,3,-0.06690225005149841,0.6494415287309918
odporne,lorikeet,zoom_blur,4,-0.017951250076293945,0.6801683324566018
odporne,lorikeet,zoom_blur,5,-0.13008323311805725,0.6514377855415211
odporne,lorikeet,snow,1,-0.0014793872833251953,0.1964237577500224
odporne,lorikeet,snow,2,0.013020068407058716,0.257033692254255
odporne,lorikeet,snow,3,-0.006446272134780884,0.32061579651941097
odporne,lorikeet,snow,4,0.1202155351638794,0.36958817317845827
odporne,lorikeet,snow,5,0.26262103021144867,0.2591500433651345
odporne,lorikeet,frost,1,-0.03610238432884216,0.26126126126126126
odporne,lorikeet,frost,2,-0.05454191565513611,0.3285868931634608
odporne,lorikeet,frost,3,0.010729193687438965,0.30530226274907124
odporne,lorikeet,frost,4,-0.05538579821586609,0.27708154506437765
odporne,lorikeet,frost,5,-0.09358468651771545,0.47893301000303123
odporne,lorikeet,fog,1,0.07815128564834595,0.183693783368021
odporne,lorikeet,fog,2,0.0773458480834961,0.12726254898301925
odporne,lorikeet,fog,3,0.1444621980190277,0.34238995788256665
odporne,lorikeet,fog,4,0.15743905305862427,0.2657681009158459
odporne,lorikeet,fog,5,0.2219325304031372,0.2794445396879822
odporne,lorikeet,brightness,1,0.037983983755111694,0.06944310858901603
odporne,lorikeet,brightness,2,0.09297165274620056,0.14302895735035615
odporne,lorikeet,brightness,3,0.09889957308769226,0.21946243236050744
odporne,lorikeet,brightness,4,0.07376822829246521,0.2601611924776843
odporne,lorikeet,brightness,5,0.036750853061676025,0.28722587251471965
odporne,lorikeet,contrast,1,0.004320979118347168,0.2064158698954517
odporne,lorikeet,contrast,2,0.03773665428161621,0.24191994394324257
odporne,lorikeet,contrast,3,-0.004681289196014404,0.32789070309896706
odporne,lorikeet,contrast,4,-0.16736987233161926,0.3947536788227767
odporne,lorikeet,contrast,5,-0.1474892795085907,0.3906350224502887
odporne,lorikeet,elastic_transform,1,0.1715899109840393,0.5130750425957478
odporne,lorikeet,elastic_transform,2,0.24298356473445892,0.3947536788227767
odporne,lorikeet,elastic_transform,3,0.41563354060053825,0.6754652237033126
odporne,lorikeet,elastic_transform,4,0.46778132673352957,0.8596102494176467
odporne,lorikeet,elastic_transform,5,0.4646981223486364,0.8743200044865683
odporne,lorikeet,pixelate,1,-0.12478521466255188,0.29276175895211365
odporne,lorikeet,pixelate,2,0.17991027235984802,0.6048516021408216
odporne,lorikeet,pixelate,3,0.11098435521125793,0.3838969404186795
odporne,lorikeet,pixelate,4,0.4689429053105414,0.41440872106801485
odporne,lorikeet,pixelate,5,0.46716991532593966,0.8619379713103136
odporne,lorikeet,jpeg_compression,1,-0.13495853543281555,0.2702516373664253
odporne,lorikeet,jpeg_compression,2,-0.2113020122051239,0.25354563647437567
odporne,lorikeet,jpeg_compression,3,-0.21581396460533142,0.3863654634616931
odporne,lorikeet,jpeg_compression,4,-0.07863083481788635,0.40292807129217056
odporne,lorikeet,jpeg_compression,5,-0.08430662751197815,0.4500694551628338
odporne,lorikeet,gaussian_noise,1,0.1435367465019226,0.2878102874690779
odporne,lorikeet,gaussian_noise,2,0.049358636140823364,0.4186559520995824
odporne,lorikeet,gaussian_noise,3,0.027461498975753784,0.5374526377149519
odporne,lorikeet,gaussian_noise,4,-0.1622740626335144,0.6424078457896516
odporne,lorikeet,gaussian_noise,5,0.459487970918417,0.804526503871352
odporne,lorikeet,shot_noise,1,0.12413951754570007,0.23356507964446005
odporne,lorikeet,shot_noise,2,0.0864780843257904,0.3790680772026165
odporne,lorikeet,shot_noise,3,-0.11146241426467896,0.502089552238806
odporne,lorikeet,shot_noise,4,-0.0010193586349487305,0.5977364817661031
odporne,lorikeet,shot_noise,5,0.42392562329769135,0.7961374677622504
odporne,lorikeet,impulse_noise,1,0.14173564314842224,0.3764458464773922
odporne,lorikeet,impulse_noise,2,-0.030890583992004395,0.5684330646886813
odporne,lorikeet,impulse_noise,3,-0.1642560362815857,0.4746561288851736
odporne,lorikeet,impulse_noise,4,0.13190552592277527,0.751042250015556
odporne,lorikeet,impulse_noise,5,0.49125018529593945,0.8827620743378589
odporne,lorikeet,defocus_blur,1,0.069276362657547,0.39718917192366043
odporne,lorikeet,defocus_blur,2,0.043672800064086914,0.4478812248685432
odporne,lorikeet,defocus_blur,3,-0.15401363372802734,0.6529763103147439
odporne,lorikeet,defocus_blur,4,-0.24127203226089478,0.6633815009655724
odporne,lorikeet,defocus_blur,5,-0.08551526069641113,0.5643373149274015
odporne,lorikeet,glass_blur,1,-0.01207423210144043,0.515604200562047
odporne,lorikeet,glass_blur,2,0.04832300543785095,0.6046576294751478
odporne,lorikeet,glass_blur,3,0.14768224954605103,0.8365406909343844
odporne,lorikeet,glass_blur,4,0.42512763291597366,0.7166240409207161
odporne,lorikeet,glass_blur,5,0.1832999885082245,0.7327482795631037
odporne,lorikeet,motion_blur,1,0.0889458954334259,0.2795920116568098
odporne,lorikeet,motion_blur,2,-0.007027804851531982,0.6020337094302828
odporne,lorikeet,motion_blur,3,-0.06166517734527588,0.5887646769317303
odporne,lorikeet,motion_blur,4,0.10478180646896362,0.627180083441625
odporne,lorikeet,motion_blur,5,-0.03541457653045654,0.6608846487424112
odporne,lorikeet,zoom_blur,1,-0.0049027204513549805,0.36252118473085304
odporne,lorikeet,zoom_blur,2,0.010166287422180176,0.401783581495342
odporne,lorikeet,zoom_blur,3,0.008069932460784912,0.47639289509640204
odporne,lorikeet,zoom_blur,4,-0.06913727521896362,0.4992897196261682
odporne,lorikeet,zoom_blur,5,-0.06637132167816162,0.46720122184039714
odporne,lorikeet,snow,1,0.09406498074531555,0.35367454068241466
odporne,lorikeet,snow,2,0.1363532543182373,0.5103161644648954
odporne,lorikeet,snow,3,0.18279865384101868,0.5532651001874009
odporne,lorikeet,snow,4,0.09567484259605408,0.5703703703703704
odporne,lorikeet,snow,5,0.10274097323417664,0.616392086578893
odporne,lorikeet,frost,1,0.03928932547569275,0.23325411495466952
odporne,lorikeet,frost,2,0.12036734819412231,0.22135578201151973
odporne,lorikeet,frost,3,0.16329044103622437,0.6187723644371044
odporne,lorikeet,frost,4,0.19051995873451233,0.40774234491511974
odporne,lorikeet,frost,5,0.3886752426624298,0.6037840845854201
odporne,lorikeet,fog,1,0.002938389778137207,0.21471137596726853
odporne,lorikeet,fog,2,0.08719015121459961,0.27545321763038066
odporne,lorikeet,fog,3,0.12537792325019836,0.2744154057771664
odporne,lorikeet,fog,4,0.16469928622245789,0.27278203252732125
odporne,lorikeet,fog,5,0.1784469187259674,0.26156244586869914
odporne,lorikeet,brightness,1,0.017243385314941406,0.13820610332993233
odporne,lorikeet,brightness,2,0.06724244356155396,0.1985280919045055
odporne,lorikeet,brightness,3,0.15280741453170776,0.20977524081341425
odporne,lorikeet,brightness,4,0.16479334235191345,0.2044885550786838
odporne,lorikeet,brightness,5,0.16793394088745117,0.27278203252732125
odporne,lorikeet,contrast,1,0.034463196992874146,0.2241882686012563
odporne,lorikeet,contrast,2,0.08770731091499329,0.25172023342914385
odporne,lorikeet,contrast,3,0.11700439453125,0.32677559186395466
odporne,lorikeet,contrast,4,0.1088370680809021,0.38024531956100716
odporne,lorikeet,contrast,5,0.04579061269760132,0.49996263358493387
odporne,lorikeet,elastic_transform,1,0.15619969367980957,0.2741186586414446
odporne,lorikeet,elastic_transform,2,0.3370250463485718,0.5336060783167738
odporne,lorikeet,elastic_transform,3,0.5054373852908611,0.7202244325427187
odporne,lorikeet,elastic_transform,4,0.50914003001526,0.5455072463768116
odporne,lorikeet,elastic_transform,5,0.5102411422412843,0.7906248117129602
odporne,lorikeet,pixelate,1,0.02105674147605896,0.5286614865855446
odporne,lorikeet,pixelate,2,0.47909078001976013,0.972353061642433
odporne,lorikeet,pixelate,3,0.44845154136419296,0.8974246334632914
odporne,lorikeet,pixelate,4,0.5089332370553166,0.8274331113447833
odporne,lorikeet,pixelate,5,0.5105934701859951,0.6973001038421599
odporne,lorikeet,jpeg_compression,1,0.06727898120880127,0.2781161533842327
odporne,lorikeet,jpeg_compression,2,0.09566879272460938,0.35650536313764025
odporne,lorikeet,jpeg_compression,3,0.05735251307487488,0.41902961562696917
odporne,lorikeet,jpeg_compression,4,0.07539111375808716,0.6202914489964256
odporne,lorikeet,jpeg_compression,5,-0.2234020233154297,0.5878711129871957
odporne,parachute,gaussian_noise,1,0.0389019250869751,0.28517727466894494
odporne,parachute,gaussian_noise,2,-0.07893139123916626,0.402165260308868
odporne,parachute,gaussian_noise,3,0.13698485493659973,0.3338590520461525
odporne,parachute,gaussian_noise,4,0.46018556505441666,0.3657384790750692
odporne,parachute,gaussian_noise,5,0.5329996580258012,0.36480651731160896
odporne,parachute,shot_noise,1,-0.002559065818786621,0.3074458217387638
odporne,parachute,shot_noise,2,-0.12639296054840088,0.3980845969672785
odporne,parachute,shot_noise,3,-0.14892685413360596,0.3320591656971913
odporne,parachute,shot_noise,4,0.011321067810058594,0.28194812976119143
odporne,parachute,shot_noise,5,-0.08669567108154297,0.32900432900432897
odporne,parachute,impulse_noise,1,0.13898682594299316,0.3396476135329638
odporne,parachute,impulse_noise,2,0.18087738752365112,0.3315045719035744
odporne,parachute,impulse_noise,3,0.4141138941049576,0.3905059738593537
odporne,parachute,impulse_noise,4,0.4967923276126385,0.310623265203129
odporne,parachute,impulse_noise,5,0.5349430460482836,0.462740292563376
odporne,parachute,defocus_blur,1,-0.18642061948776245,0.3666693791195378
odporne,parachute,defocus_blur,2,-0.2511175870895386,0.40799492385786806
odporne,parachute,defocus_blur,3,-0.012558221817016602,0.4532634661323881
odporne,parachute,defocus_blur,4,0.5237245354801416,0.4160353535353535
odporne,parachute,defocus_blur,5,0.5235050413757563,0.3726285065672126
odporne,parachute,glass_blur,1,0.06519299745559692,0.32384608964193307
odporne,parachute,glass_blur,2,-0.009824633598327637,0.28429780323104537
odporne,parachute,glass_blur,3,-0.05807298421859741,0.2901439645625692
odporne,parachute,glass_blur,4,0.09458053112030029,0.41076801266825025
odporne,parachute,glass_blur,5,0.20893770456314087,0.5803805078152627
odporne,parachute,motion_blur,1,-0.1006091833114624,0.38519710378117455
odporne,parachute,motion_blur,2,-0.08901458978652954,0.39192437109437595
odporne,parachute,motion_blur,3,0.3722423017024994,0.7302631578947368
odporne,parachute,motion_blur,4,0.1843576729297638,0.5981282301997486
odporne,parachute,motion_blur,5,0.3420577347278595,0.6415809420682188
odporne,parachute,zoom_blur,1,-0.08201783895492554,0.33496474491912065
odporne,parachute,zoom_blur,2,-0.08066684007644653,0.34662273476112027
odporne,parachute,zoom_blur,3,-0.09917199611663818,0.3320591656971913
odporne,parachute,zoom_blur,4,-0.1449488401412964,0.35811860940695295
odporne,parachute,zoom_blur,5,-0.22768425941467285,0.3916666666666667
odporne,parachute,snow,1,0.09425079822540283,0.296673455532926
odporne,parachute,snow,2,0.05194845795631409,0.21677327647476896
odporne,parachute,snow,3,-0.05106168985366821,0.2663672482294006
odporne,parachute,snow,4,0.03707832098007202,0.22387399345190695
odporne,parachute,snow,5,-0.1189659833908081,0.21423487544483988
odporne,parachute,frost,1,0.15075069665908813,0.2959504202394091
odporne,parachute,frost,2,0.3447076380252838,0.3088718510405257
odporne,parachute,frost,3,-0.07644879817962646,0.42632643535086356
odporne,parachute,frost,4,0.4460284560918808,0.3598627226671025
odporne,parachute,frost,5,0.5400271825492382,0.46872139151663106
odporne,parachute,fog,1,0.08956685662269592,0.31839879407084837
odporne,parachute,fog,2,0.05932578444480896,0.3801145993059478
odporne,parachute,fog,3,0.11733877658843994,0.3142689174435206
odporne,parachute,fog,4,0.14459946751594543,0.38454728370221325
odporne,parachute,fog,5,0.16795629262924194,0.3938545250860206
odporne,parachute,brightness,1,0.00493311882019043,0.05334109203762971
odporne,parachute,brightness,2,-0.0010967850685119629,0.09942240318151685
odporne,parachute,brightness,3,0.004663944244384766,0.2068965517241379
odporne,parachute,brightness,4,-0.004545390605926514,0.333582399335824
odporne,parachute,brightness,5,-0.01350170373916626,0.3363447990053875
odporne,parachute,contrast,1,0.050210028886795044,0.22230094765742625
odporne,parachute,contrast,2,0.031507909297943115,0.2084969653695109
odporne,parachute,contrast,3,0.04348483681678772,0.2544569092964606
odporne,parachute,contrast,4,0.03826040029525757,0.3134190404167717
odporne,parachute,contrast,5,0.02173084020614624,0.3341356129139348
odporne,parachute,elastic_transform,1,-0.03974556922912598,0.2976846747519294
odporne,parachute,elastic_transform,2,0.00839686393737793,0.45706818356522405
odporne,parachute,elastic_transform,3,-0.14158296585083008,0.2618635261517146
odporne,parachute,elastic_transform,4,-0.014697551727294922,0.4270825170441188
odporne,parachute,elastic_transform,5,-0.10053330659866333,0.49951409135082603
odporne,parachute,pixelate,1,0.08163967728614807,0.38623572921691596
odporne,parachute,pixelate,2,0.13679400086402893,0.7545296599652519
odporne,parachute,pixelate,3,0.44684868305921555,0.5521171463608165
odporne,parachute,pixelate,4,0.41197678446769714,0.4955778743816519
odporne,parachute,pixelate,5,0.5277473255991936,0.9605924084718555
odporne,parachute,jpeg_compression,1,-0.21540528535842896,0.5162625665286813
odporne,parachute,jpeg_compression,2,-0.2506711483001709,0.5162625665286813
odporne,parachute,jpeg_compression,3,-0.19820958375930786,0.5096525096525096
odporne,parachute,jpeg_compression,4,0.27875885367393494,0.5684863169897377
odporne,parachute,jpeg_compression,5,0.5211032200604677,0.4891230711328566
odporne,parachute,gaussian_noise,1,0.3987613767385483,0.4304035032843291
odporne,parachute,gaussian_noise,2,0.480900339782238,0.3628058727569331
odporne,parachute,gaussian_noise,3,0.5135221555829048,0.7002525416046105
odporne,parachute,gaussian_noise,4,0.5472099473699927,0.8493464801650997
odporne,parachute,gaussian_noise,5,0.5475889835506678,0.8482240201985425
odporne,parachute,shot_noise,1,0.47847601771354675,0.5914385964912281
odporne,parachute,shot_noise,2,0.4859650731086731,0.5322120658135283
odporne,parachute,shot_noise,3,0.5362676978111267,0.7394335238334484
odporne,parachute,shot_noise,4,0.5261345915496349,0.7885810851590319
odporne,parachute,shot_noise,5,0.5475642983801663,0.8488845558295578
odporne,parachute,impulse_noise,1,0.42777740955352783,0.3943684505239581
odporne,parachute,impulse_noise,2,0.3544510304927826,0.5082125603864734
odporne,parachute,impulse_noise,3,0.47764216363430023,0.5471916618413434
odporne,parachute,impulse_noise,4,0.5351363439112902,0.7943296492071119
odporne,parachute,impulse_noise,5,0.5353042334318161,0.8492805136731068
odporne,parachute,defocus_blur,1,0.3060988187789917,0.43089430894308944
odporne,parachute,defocus_blur,2,0.4237300455570221,0.6236028252074333
odporne,parachute,defocus_blur,3,0.5105530135333538,0.7112680577849118
odporne,parachute,defocus_blur,4,0.47277501970529556,0.7164599053587415
odporne,parachute,defocus_blur,5,0.4688524082303047,0.7208768799388223
odporne,parachute,glass_blur,1,0.1831265389919281,0.6358570069321734
odporne,parachute,glass_blur,2,0.3484393060207367,0.7606051250385921
odporne,parachute,glass_blur,3,0.14655739068984985,0.7786296701959352
odporne,parachute,glass_blur,4,0.0950654149055481,0.7491743004923039
odporne,parachute,glass_blur,5,0.16686958074569702,0.7325882427227379
odporne,parachute,motion_blur,1,-0.06658977270126343,0.3418422139611731
odporne,parachute,motion_blur,2,0.15627390146255493,0.3555628379485499
odporne,parachute,motion_blur,3,0.49891506880521774,0.752827140549273
odporne,parachute,motion_blur,4,0.4828905314207077,0.7204691783005036
odporne,parachute,motion_blur,5,0.503078255802393,0.7882608433371538
odporne,parachute,zoom_blur,1,0.26337316632270813,0.41101963267891073
odporne,parachute,zoom_blur,2,0.27155110239982605,0.5472968082796554
odporne,parachute,zoom_blur,3,0.224349707365036,0.5504441395248068
odporne,parachute,zoom_blur,4,0.2054450809955597,0.53574555004377
odporne,parachute,zoom_blur,5,0.19725483655929565,0.5699629524080935
odporne,parachute,snow,1,0.3282861262559891,0.364406779661017
odporne,parachute,snow,2,0.4146274924278259,0.6043665693227646
odporne,parachute,snow,3,0.5184549316763878,0.6609107273818254
odporne,parachute,snow,4,0.5367263946682215,0.6320452531861243
odporne,parachute,snow,5,0.5348683036863804,0.8190162391150859
odporne,parachute,frost,1,0.3872167021036148,0.4772020332296487
odporne,parachute,frost,2,0.3953924775123596,0.6081409056237432
odporne,parachute,frost,3,0.5205938629806042,0.5979604665781937
odporne,parachute,frost,4,0.5058727785944939,0.7546842039955329
odporne,parachute,frost,5,0.5270208157598972,0.7539111000744971
odporne,parachute,fog,1,0.35046112537384033,0.4755828966355282
odporne,parachute,fog,2,0.3128337562084198,0.4428238944918541
odporne,parachute,fog,3,0.29943546652793884,0.40254675686430563
odporne,parachute,fog,4,0.3045980632305145,0.39308301977423743
odporne,parachute,fog,5,0.3034495711326599,0.6256761383087983
odporne,parachute,brightness,1,-0.04304152727127075,0.15971394517282478
odporne,parachute,brightness,2,-0.07385313510894775,0.24567383324593606
odporne,parachute,brightness,3,-0.07909137010574341,0.30401351922264475
odporne,parachute,brightness,4,0.04418283700942993,0.37407857432158764
odporne,parachute,brightness,5,0.05856439471244812,0.35758121266672127
odporne,parachute,contrast,1,0.15302950143814087,0.24007014467338883
odporne,parachute,contrast,2,0.18943870067596436,0.29174468085106386
odporne,parachute,contrast,3,0.20681661367416382,0.2620140271885012
odporne,parachute,contrast,4,0.3300018608570099,0.3179418419508925
odporne,parachute,contrast,5,0.518689900636673,0.6157241379310345
odporne,parachute,elastic_transform,1,-0.0697711706161499,0.48900933453778983
odporne,parachute,elastic_transform,2,0.02859342098236084,0.4727992087042532
odporne,parachute,elastic_transform,3,0.008101224899291992,0.5211817579017166
odporne,parachute,elastic_transform,4,-0.08604496717453003,0.5663881151346333
odporne,parachute,elastic_transform,5,0.024126946926116943,0.5528478731074261
odporne,parachute,pixelate,1,0.24870142340660095,0.5275821596244131
odporne,parachute,pixelate,2,0.5053497664630413,0.6418566885445565
odporne,parachute,pixelate,3,0.4542529508471489,0.7695844060316293
odporne,parachute,pixelate,4,0.4573643356561661,0.7697965187545968
odporne,parachute,pixelate,5,0.5312480200082064,0.6614204734911637
odporne,parachute,jpeg_compression,1,0.23334547877311707,0.32160468031759293
odporne,parachute,jpeg_compression,2,0.2425241768360138,0.3392354790666887
odporne,parachute,jpeg_compression,3,0.26165512204170227,0.36293940135388636
odporne,parachute,jpeg_compression,4,0.2477182149887085,0.4928667968163388
odporne,parachute,jpeg_compression,5,0.2632250189781189,0.5964617858890986
