model,family,class,corruption,severity,method,iou,centroid_shift,prob_corr,correct,abs_delta_hf_energy,abs_delta_edge_strength,abs_delta_entropy,abs_delta_contrast,abs_delta_brightness
vit_b_16,ViT,patio,glass_blur,1,rollout,1.0,0.0,0.0015062460443004966,False,0.0,0.0,0.0,0.0,0.0
vit_b_16,ViT,patio,glass_blur,2,cam,1.0,0.0,0.0015062460443004966,False,0.0,0.0,0.0,0.0,0.0
vit_b_16,ViT,patio,glass_blur,2,rollout,1.0,0.0,0.0015062460443004966,False,0.0,0.0,0.0,0.0,0.0
vit_b_16,ViT,patio,glass_blur,3,cam,1.0,0.0,0.0015062460443004966,False,0.0,0.0,0.0,0.0,0.0
vit_b_16,ViT,patio,glass_blur,3,rollout,1.0,0.0,0.0015062460443004966,False,0.0,0.0,0.0,0.0,0.0
vit_b_16,ViT,patio,glass_blur,4,cam,1.0,0.0,0.0015062460443004966,False,0.0,0.0,0.0,0.0,0.0
vit_b_16,ViT,patio,glass_blur,4,rollout,1.0,0.0,0.0015062460443004966,False,0.0,0.0,0.0,0.0,0.0
vit_b_16,ViT,patio,glass_blur,5,cam,1.0,0.0,0.0015062460443004966,False,0.0,0.0,0.0,0.0,0.0
vit_b_16,ViT,patio,glass_blur,5,rollout,1.0,0.0,0.0015062460443004966,False,0.0,0.0,0.0,0.0,0.0
vit_b_16,ViT,patio,motion_blur,1,cam,0.23489602559370001,34.66853819855498,0.00016214983770623803,False,0.01429221872240305,0.016360370442271233,0.08064829588182132,0.014373302459716797,0.005304515361785889
vit_b_16,ViT,patio,motion_blur,1,rollout,0.5313954375524529,8.308325001657165,0.00016214983770623803,False,0.014214898459613323,0.01725432090461254,0.07391480422524932,0.012133896350860596,0.002815067768096924
vit_b_16,ViT,patio,motion_blur,2,cam,0.3636795977987635,12.980850153791813,6.686383130727336e-05,False,0.013772690203040838,0.01987232267856598,0.07997349316481195,0.014702573418617249,0.00478208065032959
vit_b_16,ViT,patio,motion_blur,2,rollout,0.5234914611005692,8.314807821212485,6.686383130727336e-05,False,0.016366230789572,0.022120626643300056,0.11134488704727907,0.016985207796096802,0.003231048583984375
vit_b_16,ViT,patio,motion_blur,3,cam,0.24763799104922923,7.14126133109,8.174980757758021e-05,False,0.017700209049507976,0.02712438441812992,0.13900384508539343,0.027781471610069275,0.010393112897872925
vit_b_16,ViT,patio,motion_blur,3,rollout,0.42009197028652284,12.481490511940727,8.174980757758021e-05,False,0.017633781069889665,0.027367519214749336,0.150984575201349,0.029591932892799377,0.011308670043945312
vit_b_16,ViT,patio,motion_blur,4,cam,0.21324951644100582,13.518345923997522,0.0002082258724840358,False,0.018193553085438907,0.02997426688671112,0.21488888206630108,0.02784860134124756,0.002165168523788452
vit_b_16,ViT,patio,motion_blur,4,rollout,0.4393863359380601,7.22661096739147,0.0002082258724840358,False,0.018095152685418725,0.029584720730781555,0.19384966959450178,0.026925623416900635,0.003528803586959839
vit_b_16,ViT,patio,motion_blur,5,cam,0.212809667673716,8.177339286259885,0.0001105720511986874,False,0.015840174164623022,0.02610548585653305,0.14485851505125513,0.026002198457717896,0.010810166597366333
vit_b_16,ViT,patio,motion_blur,5,rollout,0.41491611447906385,9.185407313564209,0.0001105720511986874,False,0.01773648546077311,0.028800692409276962,0.1728395536713121,0.030466675758361816,0.013224482536315918
vit_b_16,ViT,patio,zoom_blur,1,cam,0.3910060975609756,8.555754725899247,0.0004544018302112818,False,0.015497998334467411,0.020931417122483253,0.08291620623935092,0.01720447838306427,0.00603821873664856
vit_b_16,ViT,patio,zoom_blur,1,rollout,0.45533642691415316,6.538625449516021,0.0004544018302112818,False,0.015497998334467411,0.020931417122483253,0.08291620623935092,0.01720447838306427,0.00603821873664856
vit_b_16,ViT,patio,zoom_blur,2,cam,0.2041514188013678,19.43676141631373,0.0007925232639536262,False,0.01639618631452322,0.023821581155061722,0.11135375431313843,0.02084842324256897,0.007344573736190796
vit_b_16,ViT,patio,zoom_blur,2,rollout,0.37539388957391423,8.660213757114187,0.0007925232639536262,False,0.01639618631452322,0.023821581155061722,0.11135375431313843,0.02084842324256897,0.007344573736190796
vit_b_16,ViT,patio,zoom_blur,3,cam,0.1285208298195311,28.116594957162295,0.0033650915138423443,False,0.016946358839049935,0.025484740734100342,0.1290503202610962,0.02548713982105255,0.008750677108764648
vit_b_16,ViT,patio,zoom_blur,3,rollout,0.3465718502616396,10.137775023646409,0.0033650915138423443,False,0.016946358839049935,0.025484740734100342,0.1290503202610962,0.02548713982105255,0.008750677108764648
vit_b_16,ViT,patio,zoom_blur,4,cam,0.15600345522602937,41.31112112563522,0.006112110335379839,False,0.01729910192079842,0.02682960219681263,0.14149040419620995,0.027895241975784302,0.009974807500839233
vit_b_16,ViT,patio,zoom_blur,4,rollout,0.3002526397616117,12.77506787021163,0.006112110335379839,False,0.01729910192079842,0.02682960219681263,0.14149040419620995,0.027895241975784302,0.009974807500839233
vit_b_16,ViT,patio,zoom_blur,5,cam,0.13113553113553114,29.351343532934294,0.007014164235442877,False,0.017291262978687882,0.028004787862300873,0.15749178036692157,0.032217711210250854,0.010777026414871216
vit_b_16,ViT,patio,zoom_blur,5,rollout,0.2542637596051727,15.79410606681361,0.007014164235442877,False,0.017291262978687882,0.028004787862300873,0.15749178036692157,0.032217711210250854,0.010777026414871216
vit_b_16,ViT,patio,snow,1,cam,0.2522303325223033,30.486826507350408,0.000911913753952831,False,0.004058722406625748,0.014457527548074722,0.05115582806171659,0.017751500010490417,0.16228967905044556
vit_b_16,ViT,patio,snow,1,rollout,0.18035871802411055,31.722170286483376,0.000911913753952831,False,0.0028899498283863068,0.015349060297012329,0.05281626960858965,0.01722349226474762,0.16460025310516357
vit_b_16,ViT,patio,snow,2,cam,0.3766803840877915,12.02646171545877,0.00021369423484429717,False,0.004971224814653397,0.024119406938552856,0.5580065387338733,0.005710616707801819,0.25635582208633423
vit_b_16,ViT,patio,snow,2,rollout,0.11529699394343501,43.58804080105265,0.00021369423484429717,False,0.004885862581431866,0.025471635162830353,0.5581887995306909,0.003967657685279846,0.2587466835975647
vit_b_16,ViT,patio,snow,3,cam,0.2673736034841886,24.206805403959997,0.00016338593559339643,False,0.005915079265832901,0.016158953309059143,0.5009032039933645,0.009945228695869446,0.2519571781158447
vit_b_16,ViT,patio,snow,3,rollout,0.12184216409568523,41.15367621948307,0.00016338593559339643,False,0.007411500439047813,0.017578981816768646,0.5244252985456432,0.004873842000961304,0.2607535719871521
vit_b_16,ViT,patio,snow,4,cam,0.27408912022343535,1.6311775133387942,0.00034357511322014034,False,0.009694395586848259,0.013381250202655792,1.0099500203644691,0.003841578960418701,0.303459107875824
vit_b_16,ViT,patio,snow,4,rollout,0.12612208258527827,45.63350868941172,0.00034357511322014034,False,0.009061879478394985,0.014426682144403458,0.9381286842108709,0.007603362202644348,0.3030533194541931
vit_b_16,ViT,patio,snow,5,cam,0.20112500748010292,32.04578682271786,0.00018747933791019022,False,0.011359147727489471,0.010776035487651825,1.2905499428417757,0.043871745467185974,0.3563600778579712
vit_b_16,ViT,patio,snow,5,rollout,0.09833105335157319,50.98087519924634,0.00018747933791019022,False,0.011142107658088207,0.01334388181567192,1.3224545913293344,0.04325912892818451,0.3597393035888672
vit_b_16,ViT,patio,frost,1,cam,0.42384904589628997,32.75551479734299,0.00019291118951514363,False,0.010220717638731003,0.0028642043471336365,0.21453980293728314,0.008547857403755188,0.21952694654464722
vit_b_16,ViT,patio,frost,1,rollout,0.10899348138327257,42.460583444988735,0.00019291118951514363,False,0.01240871800109744,0.0011124573647975922,0.654498123029148,0.027681022882461548,0.2718890905380249
vit_b_16,ViT,patio,frost,2,cam,0.25985438111975895,6.754830545227339,0.0002553390513639897,False,0.007095114327967167,0.0185510516166687,0.14932734876816678,0.01573622226715088,0.17000830173492432
vit_b_16,ViT,patio,frost,2,rollout,0.09602052513783503,47.08331050672014,0.0002553390513639897,False,0.012336308602243662,0.006753448396921158,0.32853389120059173,0.05196993052959442,0.275865375995636
vit_b_16,ViT,patio,frost,3,cam,0.4424721523535753,13.913931475612586,0.0003239029028918594,False,0.01442101038992405,0.005361344665288925,0.34959221263801776,0.07411952316761017,0.23561608791351318
vit_b_16,ViT,patio,frost,3,rollout,0.11381166416957994,52.332691632921055,0.0003239029028918594,False,0.016341311391443014,0.00818205252289772,1.1811291170355087,0.09551900625228882,0.37027108669281006
vit_b_16,ViT,patio,frost,4,cam,0.20001594387755103,54.28129366856831,0.00013808631047140807,False,0.016677326522767544,0.010013647377490997,1.2200843030925945,0.09451134502887726,0.3696076273918152
vit_b_16,ViT,patio,frost,4,rollout,0.10950196230169698,54.422051794605245,0.00013808631047140807,False,0.012935571372509003,0.008403696119785309,0.31246660147046956,0.07330524921417236,0.28955817222595215
vit_b_16,ViT,patio,frost,5,cam,0.20480192076830733,11.533091888721135,0.0005095714586786926,False,0.012239303439855576,0.011249516159296036,0.19780558653020552,0.07839804887771606,0.26525646448135376
vit_b_16,ViT,patio,frost,5,rollout,0.1145538341940141,38.357585031350894,0.0005095714586786926,False,0.014783826656639576,0.005763649940490723,0.25762152439599806,0.09650169312953949,0.2157590389251709
vit_b_16,ViT,patio,fog,1,cam,0.5282472970915182,7.899823706310825,0.0031883937772363424,False,0.014979770872741938,0.027277739718556404,0.3465746518099415,0.10315948724746704,0.06293162703514099
vit_b_16,ViT,patio,fog,1,rollout,0.13748158222826704,33.91230053387671,0.0031883937772363424,False,0.015332495793700218,0.027329090982675552,0.4531638553145738,0.11403574049472809,0.043590933084487915
vit_b_16,ViT,patio,fog,2,cam,0.4925639500297442,11.272097198333975,0.0009598425822332501,False,0.018125493079423904,0.03009222447872162,0.09368565031948517,0.06322246789932251,0.07176893949508667
vit_b_16,ViT,patio,fog,2,rollout,0.12015179418494336,33.41828794453279,0.0009598425822332501,False,0.017025381792336702,0.030100412666797638,0.17928086212831573,0.09171883761882782,0.025867313146591187
vit_b_16,ViT,patio,fog,3,cam,0.20001594387755103,71.08596961734875,0.0032765367068350315,False,0.018502464285120368,0.03142968472093344,0.3377304688702276,0.10578799247741699,0.04349350929260254
vit_b_16,ViT,patio,fog,3,rollout,0.2126631222812953,28.163335062787645,0.0032765367068350315,False,0.01810297858901322,0.03136030584573746,0.03970708515808763,0.06845264136791229,0.011556416749954224
vit_b_16,ViT,patio,fog,4,cam,0.4369988545246277,12.919247672411709,0.001549413544125855,False,0.018572195549495518,0.03167428728193045,0.4295063013623279,0.10935123264789581,0.06427884101867676
vit_b_16,ViT,patio,fog,4,rollout,0.15902529160411133,36.398493901831614,0.001549413544125855,False,0.018826048937626183,0.030625011771917343,0.343399376982096,0.10933801531791687,0.1350911259651184
vit_b_16,ViT,patio,fog,5,cam,0.37075735846479546,13.28218864587167,0.002818642184138298,False,0.017900448758155107,0.03167383559048176,0.006913461497110696,0.0680122971534729,0.04373711347579956
vit_b_16,ViT,patio,fog,5,rollout,0.14259691466955085,32.83219609967378,0.002818642184138298,False,0.018318704911507666,0.03051169589161873,0.1872364515410423,0.0983368456363678,0.014893591403961182
vit_b_16,ViT,patio,brightness,1,cam,0.8082882882882882,2.0856357332663538,0.0020105880685150623,False,0.004768502898514271,0.0002042725682258606,0.024172678611901866,0.0028749853372573853,0.08339112997055054
vit_b_16,ViT,patio,brightness,1,rollout,0.5320967865048469,13.22174271335801,0.0020105880685150623,False,0.004768502898514271,0.0002042725682258606,0.024172678611901866,0.0028749853372573853,0.08339112997055054
vit_b_16,ViT,patio,brightness,2,cam,0.5704561458414834,8.328496846659185,0.0016016261652112007,False,0.008280808106064796,0.0017910636961460114,0.14067594560031527,0.029911980032920837,0.14902430772781372
vit_b_16,ViT,patio,brightness,2,rollout,0.3203525851861597,25.002342400295667,0.0016016261652112007,False,0.008280808106064796,0.0017910636961460114,0.14067594560031527,0.029911980032920837,0.14902430772781372
vit_b_16,ViT,patio,brightness,3,cam,0.5623881061726473,1.3421118491994861,0.0011303898645564914,False,0.01118717435747385,0.004168238490819931,0.2221163981148946,0.06054502725601196,0.20754653215408325
vit_b_16,ViT,patio,brightness,3,rollout,0.24756044502455093,29.208524183628807,0.0011303898645564914,False,0.01118717435747385,0.004168238490819931,0.2221163981148946,0.06054502725601196,0.20754653215408325
vit_b_16,ViT,patio,brightness,4,cam,0.20001594387755103,82.33067522933976,0.0008565852185711265,False,0.013636906165629625,0.0073525384068489075,0.3719937850593533,0.09112809598445892,0.26370590925216675
vit_b_16,ViT,patio,brightness,4,rollout,0.22390243902439025,30.966030332639964,0.0008565852185711265,False,0.013636906165629625,0.0073525384068489075,0.3719937850593533,0.09112809598445892,0.26370590925216675
vit_b_16,ViT,patio,brightness,5,cam,0.49645865950943113,8.410550758526998,0.0009115819120779634,False,0.01551348203793168,0.010792378336191177,0.5471109171194692,0.11803428828716278,0.3151121735572815
vit_b_16,ViT,patio,brightness,5,rollout,0.20004782972617483,30.11282991284157,0.0009115819120779634,False,0.01551348203793168,0.010792378336191177,0.5471109171194692,0.11803428828716278,0.3151121735572815
vit_b_16,ViT,patio,contrast,1,cam,0.22373955983661525,52.99060852896894,0.0011223360197618604,False,0.0161055033095181,0.028050068765878677,1.2991675148832957,0.14660783112049103,0.002142190933227539
vit_b_16,ViT,patio,contrast,1,rollout,0.3276888477311814,14.2844501011313,0.0011223360197618604,False,0.0161055033095181,0.028050068765878677,1.2991675148832957,0.14660783112049103,0.002142190933227539
vit_b_16,ViT,patio,contrast,2,cam,0.35933902207774615,29.90369097932929,0.0008509004255756736,False,0.01782212732359767,0.032723077572882175,1.6897779627628449,0.1710350662469864,0.001973658800125122
vit_b_16,ViT,patio,contrast,2,rollout,0.266052731171944,16.046947410243583,0.0008509004255756736,False,0.01782212732359767,0.032723077572882175,1.6897779627628449,0.1710350662469864,0.001973658800125122
vit_b_16,ViT,patio,contrast,3,cam,0.6305442729488221,5.695254955725289,0.0010117116617038846,False,0.019087434629909694,0.03740416467189789,2.200637624596699,0.19546785950660706,0.002201467752456665
vit_b_16,ViT,patio,contrast,3,rollout,0.21163829530363396,17.754855784688818,0.0010117116617038846,False,0.019087434629909694,0.03740416467189789,2.200637624596699,0.19546785950660706,0.002201467752456665
vit_b_16,ViT,patio,contrast,4,cam,0.5426946429943894,12.087730112626474,0.0003668468852993101,False,0.019867286580847576,0.042074588127434254,3.101918256299505,0.2199027854949236,0.0018406510353088379
vit_b_16,ViT,patio,contrast,4,rollout,0.18544767304512166,19.9656272006071,0.0003668468852993101,False,0.019867286580847576,0.042074588127434254,3.101918256299505,0.2199027854949236,0.0018406510353088379
vit_b_16,ViT,patio,contrast,5,cam,0.185027748258354,30.83415089224369,0.0010233240900561213,False,0.020064280433871318,0.0444283417891711,3.732144530829573,0.232071029022336,0.0019089877605438232
vit_b_16,ViT,patio,contrast,5,rollout,0.1696969696969697,17.29481490196696,0.0010233240900561213,False,0.020064280433871318,0.0444283417891711,3.732144530829573,0.232071029022336,0.0019089877605438232
vit_b_16,ViT,patio,elastic_transform,1,cam,0.48813760379596677,13.303474741085711,0.0014289048267528415,False,0.004605579189956188,0.004423912614583969,0.025059609685067485,0.004128441214561462,0.001985102891921997
vit_b_16,ViT,patio,elastic_transform,1,rollout,0.5200302915562287,2.348953703981824,0.0014289048267528415,False,0.004571517929434776,0.004456657916307449,0.020280344074193657,0.0033254623413085938,0.003114938735961914
vit_b_16,ViT,patio,elastic_transform,2,cam,0.27944926058133607,29.69767312603254,0.008362876251339912,False,0.003964679315686226,0.003824423998594284,0.03411132048979493,0.004323899745941162,0.0036156177520751953
vit_b_16,ViT,patio,elastic_transform,2,rollout,0.5301112974538802,2.4673750240640198,0.008362876251339912,False,0.004508811980485916,0.004000227898359299,0.025434894074600756,0.004059657454490662,0.00413590669631958
vit_b_16,ViT,patio,elastic_transform,3,cam,0.13075319700298574,10.604911350471914,0.003159013343974948,False,0.002971360459923744,0.0026064254343509674,0.025536452717504154,0.0022949576377868652,0.003426671028137207
vit_b_16,ViT,patio,elastic_transform,3,rollout,0.5247645092676998,1.1871605032786572,0.003159013343974948,False,0.0033621862530708313,0.0034701265394687653,0.02278303991638886,0.0031928420066833496,0.004435688257217407
vit_b_16,ViT,patio,elastic_transform,4,cam,0.34765677454008326,14.279262870485438,0.022686609998345375,False,0.0017135944217443466,0.001608051359653473,0.027366746369392736,0.0032083243131637573,0.005895346403121948
vit_b_16,ViT,patio,elastic_transform,4,rollout,0.5784837999370871,2.955674582744779,0.022686609998345375,False,0.001435132697224617,0.0012304112315177917,0.025588592919521425,0.003900080919265747,0.003432154655456543
vit_b_16,ViT,patio,elastic_transform,5,cam,0.2150856589381924,28.828747602347214,0.0027400320395827293,False,0.00010719336569309235,0.0005141869187355042,0.02938594572855102,0.005899205803871155,0.003091871738433838
vit_b_16,ViT,patio,elastic_transform,5,rollout,0.48242245199409156,3.6463942005115864,0.0027400320395827293,False,0.00015964359045028687,0.00034789741039276123,0.035394553915001126,0.004494309425354004,0.0035719573497772217
vit_b_16,ViT,patio,pixelate,1,cam,0.5263878326996198,11.89846408850384,0.001393092330545187,False,0.0054350970312952995,0.007300000637769699,0.03012936505269792,0.004569143056869507,0.00153273344039917
vit_b_16,ViT,patio,pixelate,1,rollout,0.7494553376906318,2.701008759661929,0.001393092330545187,False,0.0054350970312952995,0.007300000637769699,0.03012936505269792,0.004569143056869507,0.00153273344039917
vit_b_16,ViT,patio,pixelate,2,cam,0.41571448723374244,20.343361581417174,0.0009016807889565825,False,0.006861476227641106,0.008492033928632736,0.03467781516259283,0.005907222628593445,0.001909792423248291
vit_b_16,ViT,patio,pixelate,2,rollout,0.6794110265205388,2.5775737842274515,0.0009016807889565825,False,0.006861476227641106,0.008492033928632736,0.03467781516259283,0.005907222628593445,0.001909792423248291
vit_b_16,ViT,patio,pixelate,3,cam,0.33068151683903474,17.884244785163812,0.0002905209257733077,False,0.008506529033184052,0.012998741120100021,0.061038859746154195,0.008502855896949768,0.0007386505603790283
vit_b_16,ViT,patio,pixelate,3,rollout,0.5651902682470368,6.094999468429878,0.0002905209257733077,False,0.008506529033184052,0.012998741120100021,0.061038859746154195,0.008502855896949768,0.0007386505603790283
vit_b_16,ViT,patio,pixelate,4,cam,0.2780643107290672,47.999632608199484,0.00030102167511358857,False,0.009870486333966255,0.018079571425914764,0.0850745064760643,0.011319190263748169,0.00040608644485473633
vit_b_16,ViT,patio,pixelate,4,rollout,0.46907706945765937,8.948190883221313,0.00030102167511358857,False,0.009870486333966255,0.018079571425914764,0.0850745064760643,0.011319190263748169,0.00040608644485473633
vit_b_16,ViT,patio,pixelate,5,cam,0.2629757785467128,57.382062478798446,0.00042359347571618855,False,0.010531038977205753,0.02092662639915943,0.10508371398050276,0.0134553462266922,0.0009603202342987061
vit_b_16,ViT,patio,pixelate,5,rollout,0.4314648409641991,10.568659209129013,0.00042359347571618855,False,0.010531038977205753,0.02092662639915943,0.10508371398050276,0.0134553462266922,0.0009603202342987061
vit_b_16,ViT,patio,jpeg_compression,1,cam,0.31835796387520526,31.909910233975438,0.0003469075309112668,False,0.0008241254836320877,0.0003014691174030304,0.020334244334040186,0.0006344765424728394,5.963444709777832e-05
vit_b_16,ViT,patio,jpeg_compression,1,rollout,0.6725272893925506,1.6064935412078545,0.0003469075309112668,False,0.0008241254836320877,0.0003014691174030304,0.020334244334040186,0.0006344765424728394,5.963444709777832e-05
vit_b_16,ViT,patio,jpeg_compression,2,cam,0.24787068697544296,32.95283905667446,0.0002802179369609803,False,0.0018019825220108032,0.0010908134281635284,0.03277719054866335,0.0007422417402267456,0.0005739927291870117
vit_b_16,ViT,patio,jpeg_compression,2,rollout,0.6744806874113624,1.4325600137758665,0.0002802179369609803,False,0.0018019825220108032,0.0010908134281635284,0.03277719054866335,0.0007422417402267456,0.0005739927291870117
vit_b_16,ViT,patio,jpeg_compression,3,cam,0.4146994574025791,2.7472030620152528,0.00019077285833191127,False,0.0021673012524843216,0.0014115683734416962,0.07138210095681519,0.0009876936674118042,0.0001557469367980957
vit_b_16,ViT,patio,jpeg_compression,3,rollout,0.5568137749166214,2.6678505333693283,0.00019077285833191127,False,0.0021673012524843216,0.0014115683734416962,0.07138210095681519,0.0009876936674118042,0.0001557469367980957
vit_b_16,ViT,patio,jpeg_compression,4,cam,0.20538073504684123,3.755953933529505,0.00015450797218363732,False,0.00290646031498909,0.002469971776008606,0.2033937976828808,0.0022743642330169678,0.0007937848567962646
vit_b_16,ViT,patio,jpeg_compression,4,rollout,0.5270804807546021,1.3896655790489232,0.00015450797218363732,False,0.00290646031498909,0.002469971776008606,0.2033937976828808,0.0022743642330169678,0.0007937848567962646
vit_b_16,ViT,patio,jpeg_compression,5,cam,0.06919512065200022,20.352701871046406,0.0002149942156393081,False,0.0031471066176891327,0.003762669861316681,0.33932275018932945,0.0007919520139694214,0.0022652149200439453
vit_b_16,ViT,patio,jpeg_compression,5,rollout,0.5269684290604792,1.6549760538789398,0.0002149942156393081,False,0.0031471066176891327,0.003762669861316681,0.33932275018932945,0.0007919520139694214,0.0022652149200439453
